organization_id,tenant_id,allotment_id,source_table,invoice_id,invoice_date,invoice_amount,amount_settled,amount_outstanding,settlement_status
00000000-0000-0000-0000-000000000001,5a97c1a1-f33d-ce97-6ee2-069836e0f76b,7a3b9b70-5ab2-46f2-9f96-d40563863bb9,invoices,18b7c6fd-eb8e-4ed9-84c3-261f548c5b9a,2025-05-01,17660.00,17660.00,0.00,paid
00000000-0000-0000-0000-000000000001,5a97c1a1-f33d-ce97-6ee2-069836e0f76b,7a3b9b70-5ab2-46f2-9f96-d40563863bb9,invoices,9ea91e58-7a19-4172-ab57-64ba3b622856,2025-06-01,17577.00,17577.00,0.00,paid
00000000-0000-0000-0000-000000000001,5a97c1a1-f33d-ce97-6ee2-069836e0f76b,7a3b9b70-5ab2-46f2-9f96-d40563863bb9,invoices,a9e27fdb-416d-463d-ac86-89bfe1ad5db2,2025-07-01,17330.00,17330.00,0.00,paid
00000000-0000-0000-0000-000000000001,5a97c1a1-f33d-ce97-6ee2-069836e0f76b,7a3b9b70-5ab2-46f2-9f96-d40563863bb9,invoices,9eec48d1-6cc5-45a8-8f68-631324000da0,2025-08-01,15736.00,15736.00,0.00,paid
00000000-0000-0000-0000-000000000001,5a97c1a1-f33d-ce97-6ee2-069836e0f76b,7a3b9b70-5ab2-46f2-9f96-d40563863bb9,invoices,7a12ce9c-d291-40ae-a411-4d7b61972e2c,2025-09-01,14467.00,14467.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,64c0cb08-6767-4027-9678-3f1a7353b63c,2025-07-01,13161.00,13161.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,33d5c958-d063-40ba-bdbc-e7b213ff2b5a,2025-08-01,26620.00,26620.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,0217215b-4bce-4c5e-9d3e-672b2eb82644,2025-09-01,26860.00,26860.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,0d1a82b9-dc92-407b-aa44-42ded4014d93,2025-10-01,26710.00,26710.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,b6869b9a-76e9-4324-a032-72ee7d1e58ac,2025-11-01,26457.00,26457.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,811bc8c3-2f86-4dbd-842f-13cf307db0ea,2025-12-01,26710.00,26710.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,a23ce01d-add9-47fb-aad7-a513c934718e,2026-01-01,26116.00,26116.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,0d1dbce1-a338-452b-96fd-3fdda88c44fd,2026-02-01,26178.00,26178.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,5b3f2c99-baee-4bf4-98c1-c5cc5eb2446e,2026-03-01,26400.00,26400.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,a76870f8-23cd-4c6c-8ee4-7e5f713fad05,2026-04-01,27077.00,27077.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,11562014-78b0-4a3b-aae4-51d75520aaf9,2026-05-01,27040.00,27040.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,88a104ce-6141-464b-a7a2-0f06de161952,2026-06-01,28100.00,28100.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,1c89281f-fe72-4d24-9377-c7352a74a479,2026-07-01,27160.00,27160.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,invoices,35639fa7-9ae0-4b59-85d8-d0058dd2a66f,2026-08-01,27542.00,27542.00,0.00,paid
00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,290d05d3-ab1b-4d62-b65b-41d05273cde7,invoices,b96fba61-f5dd-405f-948a-bbff362c308b,2025-07-01,9194.00,9194.00,0.00,paid
00000000-0000-0000-0000-000000000001,5bc22736-48ba-1e67-b893-45609960e8b1,963cf5bf-9228-4f80-b0f3-4bca56cb47fc,invoices,707033dc-41e3-4230-b271-3d3dc2dd3687,2025-08-10,1000.00,1000.00,0.00,paid
00000000-0000-0000-0000-000000000001,5ce46f7c-d9f9-426d-be11-5e3b6a2bedb0,1d8b2085-b87b-4a65-a8c6-ee6b287ba381,invoices,4a8cd93f-c77d-4866-bb8e-9bb46d829b78,2026-07-28,130.00,130.00,0.00,paid
00000000-0000-0000-0000-000000000001,5ce46f7c-d9f9-426d-be11-5e3b6a2bedb0,1d8b2085-b87b-4a65-a8c6-ee6b287ba381,invoices,56a9f5e2-22a0-4679-a5ce-1afdfdbb9d37,2026-08-01,15892.00,15762.00,130.00,partial
00000000-0000-0000-0000-000000000001,5ce46f7c-d9f9-426d-be11-5e3b6a2bedb0,bbdf0229-85be-4048-ad84-553cde28b461,invoices,c06462a6-05dd-4552-b9fd-a55f9966e6ed,2026-07-06,13000.00,13000.00,0.00,paid
00000000-0000-0000-0000-000000000001,5ce46f7c-d9f9-426d-be11-5e3b6a2bedb0,bbdf0229-85be-4048-ad84-553cde28b461,invoices,3e172345-6a04-4c44-af99-d49f61a1ef0a,2026-07-19,805.00,0,805.00,unpaid
00000000-0000-0000-0000-000000000001,5ce46f7c-d9f9-426d-be11-5e3b6a2bedb0,eeb747fd-a4c0-4097-a86f-55f604dadabe,invoices,dbdb648c-5b17-4611-b554-e6c9f5e764ae,2026-07-28,552.00,419.00,133.00,partial
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,de8974ae-b46d-41a6-b5f9-a9f172b6ecd9,2023-10-01,13600.00,13600.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,d19f9a47-961b-4c7d-89d1-1ed8d0afe2d7,2023-11-01,15429.00,15429.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,93b2b715-2242-4b6c-a9df-aec0a8622071,2023-12-01,14890.00,14890.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,aaaf2457-d2b0-4146-a314-ddb9bfe43132,2024-01-01,14530.00,14530.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,c9b954cb-218e-4b11-bc79-f00a88fc2562,2024-02-01,15445.00,15445.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,eb41b230-488a-433d-9383-bd0448f4b4a8,2024-03-01,15950.00,15950.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,f7206174-a978-484a-93f7-ba08f356b921,2024-04-01,16143.00,16143.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,992e69c7-a925-4963-a934-589a90248fb8,2024-05-01,15925.00,15925.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,5288f2fe-f93f-4581-8237-333272889915,2024-06-01,17259.00,17259.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,7aa10a0e-4d43-4460-a683-10720f952ae5,2024-07-01,17230.00,17230.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,46e10405-6931-4d1b-a089-376b082c4ef9,2024-08-01,17104.00,17104.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,c33fc301-24b7-4b19-af37-e15d0d8de22a,2024-09-01,17228.00,17228.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,08c84b96-dd32-4ae4-bad4-465f0d30d1ad,2024-10-01,16500.00,16500.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,2e5fac83-2001-4174-8933-04f578de8d3f,2024-11-01,15268.00,15268.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,8b5bbb30-4fc2-4b1a-986d-2915ca59e6ea,2024-12-01,16120.00,16120.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,54691215-100d-456b-8090-ad317ac379a5,2025-01-01,15895.00,15895.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,6ec7c9d4-cbdc-44d6-baa0-7cc414df37eb,2025-02-01,15488.00,15488.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,10a358b7-19e4-4dc6-a371-a65f4c456b22,2025-03-01,16180.00,16180.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,da7deae0-000c-42cd-9918-de72ccbfdfd6,2025-04-01,15949.00,15949.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,7d34b967-12eb-442f-8f46-926e7d24947e,2025-05-01,17994.00,17994.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,789ad8ef-33cc-454c-9c03-3a127cb22c4d,2025-06-01,17621.00,17621.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,cbc72b0d-1661-4d9d-a9ca-9e3d4e79ad67,2025-07-01,20120.00,20120.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,cc6b4904-a196-47a1-8e1a-9132d0855cd3,2025-08-01,18600.00,18600.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,89df3a3e-7d18-49eb-b4b4-af3c2b64e15f,2025-09-01,17701.00,17701.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,a82b13b8-c9c9-415c-83fa-cb22ad5f363e,2025-10-01,18200.00,18200.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,eb8d10b0-87cf-4027-a7f1-902a0f08dfb7,2025-11-01,16833.00,16833.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,8495befa-3156-45e4-8e47-cc2a9ad509f8,2025-12-01,17960.00,17960.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,d7fcd9f5-b55a-4e66-bd12-da3be3e0aa33,2026-01-01,16864.00,16864.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,973f1d3f-3283-4f33-b55c-4344f6faab33,2026-02-01,16957.00,16957.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,ed7983ed-0d60-4ced-9182-33ba55b2fe42,2026-03-01,17516.00,17516.00,0.00,paid
00000000-0000-0000-0000-000000000001,5d4122d1-48a3-607c-cb72-e1956caece73,0ab4614a-82b3-4810-b877-e696de754080,invoices,7a525886-53d0-4216-a073-a2e129518553,2026-04-01,16968.00,16968.00,0.00,paid
00000000-0000-0000-0000-000000000001,5da1807e-9e71-dbce-ed22-53d6d2795850,9c7a215e-253b-493c-ab79-4d656c88fd38,invoices,835c5a5b-7a27-42c3-ae26-386926fa827f,2025-06-01,1034.00,1034.00,0.00,paid
00000000-0000-0000-0000-000000000001,5da1807e-9e71-dbce-ed22-53d6d2795850,9c7a215e-253b-493c-ab79-4d656c88fd38,invoices,c075528d-a26d-43dd-959b-f3afcc1edc32,2025-06-21,1000.00,1000.00,0.00,paid
00000000-0000-0000-0000-000000000001,5da1807e-9e71-dbce-ed22-53d6d2795850,9c7a215e-253b-493c-ab79-4d656c88fd38,invoices,0537ab3a-f359-42bc-b91a-89cacd7c9805,2025-07-01,15676.00,15676.00,0.00,paid
00000000-0000-0000-0000-000000000001,5da1807e-9e71-dbce-ed22-53d6d2795850,9c7a215e-253b-493c-ab79-4d656c88fd38,invoices,4b3e540f-7e58-41e6-8a1a-b51f5899889c,2025-07-07,2250.00,2250.00,0.00,paid
00000000-0000-0000-0000-000000000001,5da1807e-9e71-dbce-ed22-53d6d2795850,9c7a215e-253b-493c-ab79-4d656c88fd38,invoices,199b0271-aade-44e8-a7c5-fdcfd4df8063,2025-08-01,2728.00,2728.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e6b35c4-2b97-ea86-e422-f03c332f74be,8954e026-2f8f-4c54-96d8-8b5519d62928,invoices,db721554-dca7-4b29-96f5-8083b4f53f5f,2025-07-01,2984.00,2984.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e6b35c4-2b97-ea86-e422-f03c332f74be,8954e026-2f8f-4c54-96d8-8b5519d62928,invoices,381379b6-21e5-4e16-8d13-ce6112151d01,2025-07-27,1000.00,1000.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e6b35c4-2b97-ea86-e422-f03c332f74be,8954e026-2f8f-4c54-96d8-8b5519d62928,invoices,93b6dc29-a899-4dba-b794-f4a6ce53457b,2025-08-01,19150.00,19150.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e6b35c4-2b97-ea86-e422-f03c332f74be,8954e026-2f8f-4c54-96d8-8b5519d62928,invoices,9f5a67cf-f7c2-451d-b346-3677497fbfa8,2025-09-01,20453.00,20453.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e6b35c4-2b97-ea86-e422-f03c332f74be,8954e026-2f8f-4c54-96d8-8b5519d62928,invoices,2192c9c0-c909-4a6c-abdb-85e3d986c10f,2025-10-01,5471.00,5471.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,cebdfc6b-af54-4f2e-9b49-02a25fa3f5da,2025-07-01,3000.00,3000.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,de8853f0-ebbf-41bb-842b-f5c40d5193e1,2025-08-01,16280.00,16280.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,9d1d29b7-a523-4d18-9410-13deab6da426,2025-09-01,17453.00,17453.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,1da5bcac-255f-4da2-895b-a696dbf0dd03,2025-10-01,17630.00,17630.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,ff661eb4-078a-4908-869f-37fcdc9c8579,2025-11-01,17267.00,17267.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,a13bd631-93d9-476c-bcbf-30d47b0a3c6b,2025-12-01,17300.00,17300.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,126d864b-d65b-4f53-b2f2-ac56cf6db3ae,2026-01-01,16926.00,16926.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,2ddc52c7-cd3e-4443-b081-e3eb2a915cbd,2026-02-01,17050.00,17050.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,6814fd3e-3536-498a-b45b-0c0a2fe276fd,2026-03-01,17124.00,17124.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,1e882c51-7beb-4cfd-a760-f93f1d5858c1,2026-04-01,17670.00,17670.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,976afe53-a6f0-4838-b453-8cd244c4c01a,2026-05-01,17930.00,17930.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,e0f6ba74-a34d-4af2-ba8a-db4ab06b6278,2026-06-01,17918.00,17918.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,6c5834ad-4561-40e0-b838-bf62f461285e,2026-07-01,18410.00,18410.00,0.00,paid
00000000-0000-0000-0000-000000000001,5e901269-d116-cf62-7661-df859f5b02dc,a15489ed-053d-4793-b95b-de0cafc05473,invoices,70948315-5bad-4e2f-974b-1faf329588f5,2026-08-01,18228.00,18228.00,0.00,paid
00000000-0000-0000-0000-000000000001,5eb9cf08-d888-4c7c-b6da-0b773bb39bba,4eff7b9c-84b9-48f9-b546-e0556106f1e8,invoices,40c18c6a-5f2d-42de-8a0a-f1b2d68bde58,2026-06-29,900.00,900.00,0.00,paid
00000000-0000-0000-0000-000000000001,5eb9cf08-d888-4c7c-b6da-0b773bb39bba,4eff7b9c-84b9-48f9-b546-e0556106f1e8,invoices,c749a0a4-afdf-4b0a-b463-9e16909be734,2026-07-01,13500.00,13500.00,0.00,paid
00000000-0000-0000-0000-000000000001,5eb9cf08-d888-4c7c-b6da-0b773bb39bba,4eff7b9c-84b9-48f9-b546-e0556106f1e8,invoices,cc009640-75b1-4eba-94da-dcfcb2922128,2026-08-01,16104.00,16104.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,75c966d1-1269-4226-aedf-2ddd7b6d044c,2025-01-01,11758.00,11758.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,fe5993fc-89bd-46f7-a345-4c22b92f2c99,2025-01-05,1000.00,1000.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,a260ca64-9263-49bd-adb9-8dcd4f013239,2025-01-21,1000.00,1000.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,7a80b388-b396-452b-ad60-3734db96d8a9,2025-02-01,14300.00,14300.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,d1878116-5757-40bf-b1ec-6d5c30ef9446,2025-03-01,15012.00,15012.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,d22373a2-5bc8-415e-8fc8-624d9fd78dc9,2025-04-01,15918.00,15918.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,814482e7-8604-4dd4-b2ca-438887a87227,2025-05-01,16450.00,16450.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,33256fc7-0280-432e-b7e6-1f46edfdc084,2025-05-01,50.00,50.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,117e0482-0b1d-4f15-b47e-ff74c5f917b9,2025-06-01,6452.00,6452.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,3a9a1879-55dc-49ac-9a18-e4539b33be5f,2025-06-06,2250.00,2250.00,0.00,paid
00000000-0000-0000-0000-000000000001,5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,5c202072-a66c-4bc5-8908-03d82ac2718d,invoices,0625b9ae-6bcd-456a-9f20-457ea7403f79,2025-07-01,693.00,693.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fa2b264-379d-b6b2-9929-86237eb38f30,a3dc9118-c86d-4044-9933-2e34438e1e68,invoices,1c1a6c21-2a8f-4e5f-b8ef-99905e34a41d,2026-03-01,18871.00,18871.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,ccc793c3-ecf0-41a5-ba46-296ff4830619,2025-01-01,2340.00,2340.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,59da5020-0a97-4acc-9fad-284ee64e4738,2025-01-29,1000.00,1000.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,da86012c-61db-485f-a477-f20d4f4b1297,2025-02-01,13596.00,13596.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,9ea1d744-f1cf-46c3-ad4e-ca290be730c4,2025-02-08,204.00,204.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,7e8063c1-df44-4a07-9c3d-ead1a42e9654,2025-03-01,14284.00,14284.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,ca6dbe71-0966-4d34-b0ad-3a73633bb6f5,2025-04-01,14292.00,14292.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,831e272a-96bb-4ee3-9e76-428fd9e844de,2025-05-01,15760.00,15760.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,889367af-cc89-41b0-b282-9ba6a01d3feb,2025-06-01,15740.00,15740.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,a8c76685-a1b2-44f7-b734-3f0dfa536a3d,2025-07-01,16120.00,16120.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,2353b58c-40c8-4fcc-ab99-f4ea38a8a972,2025-08-01,6726.00,6726.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fb00f2d-8a0d-5260-0006-da9487a8268d,e12a4a6d-8b94-415d-b58a-aee4e5847605,invoices,4f09c4e0-be5c-45b5-b8db-d8d4aaaaa6d5,2025-09-01,306.00,306.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fee0a79-3970-704a-2332-f7c7598e86c1,0023d344-348b-4ab3-856d-5b51c7a199ca,invoices,aa6bfa5b-d57a-49ed-959d-ac61a7205578,2024-11-01,14500.00,14500.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fee0a79-3970-704a-2332-f7c7598e86c1,0023d344-348b-4ab3-856d-5b51c7a199ca,invoices,026ded14-a2bb-418b-90c8-b1dceee2fd3e,2024-12-01,15190.00,15190.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fee0a79-3970-704a-2332-f7c7598e86c1,0023d344-348b-4ab3-856d-5b51c7a199ca,invoices,92ffeb3d-77fa-4e05-b112-93e6f1331b5f,2025-01-01,15802.00,15802.00,0.00,paid
00000000-0000-0000-0000-000000000001,5fee0a79-3970-704a-2332-f7c7598e86c1,0023d344-348b-4ab3-856d-5b51c7a199ca,invoices,a7635aac-de18-436a-b317-3dbe4ea1a2e6,2025-02-01,10158.00,10158.00,0.00,paid
