id,organization_id,tenant_id,allotment_id,adjustment_type,amount,reason,reference_number,adjustment_date,billing_month,property_id,apartment_id,bed_id,created_by,created_at,is_deleted,category,reference_type,reference_id,is_locked,locked_by
162ccd1e-6626-4a79-a2f8-9faafe332125,00000000-0000-0000-0000-000000000001,03ce56c0-8798-b95d-7125-311b80363e74,90df3267-4239-48a4-89aa-4a61e24239bc,debit_note,123.57,null,null,2025-04-01,2025-04,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,417c9738-a0f7-5a00-1091-37a9fd083dd6,f9b73f69-33c8-b36d-daf6-c7078c00692c,null,2026-04-10 06:51:07.491359+00,false,cc_charges,null,null,false,null
cbd14d2d-25ab-4412-9ce4-114269f54a12,00000000-0000-0000-0000-000000000001,d257c87f-0e42-048c-8409-362e925d86fc,597c2d33-b758-4acd-811b-c7b22289dcbc,debit_note,81,null,null,2026-03-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,1b4d1066-8fe4-199b-7b3b-39e4bded9714,a7224399-02e5-e81c-026b-031bd1393be8,null,2026-04-11 06:48:56.853119+00,false,cc_charges,null,null,false,null
ad860fdc-3505-4398-8071-3154ae4fe917,00000000-0000-0000-0000-000000000001,55e779dc-a32b-2acb-173b-7de67750927a,5dac2237-5cf3-47ca-a63e-d32f16420f6f,debit_note,16706,Advance tranfer to mother  jayamaa - (c42-b2),null,2026-03-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,9d5d0096-0b78-a663-1142-be871dfa2bda,b67440c5-1089-ccdb-bb31-3211a4ee4d0e,null,2026-04-11 06:56:39.303472+00,false,rental_adjustment,null,null,false,null
6d833f84-4d5a-40b0-93c6-60a961fbdf0e,00000000-0000-0000-0000-000000000001,251051cf-e3b5-5d37-918f-bf22b4875790,05a7138b-3291-401c-b2bf-28981d85d111,debit_note,232,Rental adjustment,null,2025-02-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,233cca0e-efcf-e631-d2fc-9997a6ba5706,0b49669f-6579-fa2c-a871-13f7c9f46ae6,null,2026-04-11 09:48:32.398965+00,false,others,null,null,false,null
bd96c1d9-86a5-496c-9100-a151c5b3d8b6,00000000-0000-0000-0000-000000000001,d69476f4-ff97-e238-b732-85cc4b70703d,6194596e-7834-47cd-88c4-b13082ada4ee,credit_note,16706,Advance credit (tr) given to her daughter bharathi C42-B1 Rs 16706,null,2026-03-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,9d5d0096-0b78-a663-1142-be871dfa2bda,41f5e6bc-d64a-b8a7-f9d4-2826bba3d899,null,2026-04-11 07:16:09.514421+00,false,rental_adjustment,null,null,false,null
eb0c6619-abe5-46db-a0a0-fc0366e66f74,00000000-0000-0000-0000-000000000001,edee54e5-b970-ea10-551f-b156c26d8f0a,ddc84784-c683-4996-b4e4-d17137b9a82d,credit_note,5126,null,null,2024-08-31,2024-08,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,49ed1c8e-3653-c89b-ec74-16d8e20bb923,f1cc5c44-ebb5-5f81-9dac-9887fb5bb58e,null,2026-05-27 06:38:12.255975+00,false,referral_bonus,null,null,false,null
447da25b-550d-4047-97f8-e2b7021a7b3f,00000000-0000-0000-0000-000000000001,18d86801-3cb7-11d4-8b9d-433429296014,9c5f6705-4936-4bf4-91d9-8bd75b4c341b,debit_note,2400,null,null,2025-03-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,be0208ae-5786-5d6b-7ab7-8ab62ebff5d0,null,2026-04-11 07:31:56.236981+00,false,guest_stay,null,null,false,null
16583799-a5e5-4729-afa4-dd1fde4c746b,00000000-0000-0000-0000-000000000001,18d86801-3cb7-11d4-8b9d-433429296014,9c5f6705-4936-4bf4-91d9-8bd75b4c341b,credit_note,800,(-800) Submitted for account verification.,null,2025-04-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,be0208ae-5786-5d6b-7ab7-8ab62ebff5d0,null,2026-04-11 07:34:37.369936+00,false,others,null,null,false,null
ab6ed7ad-d572-4205-bb2c-620971ee7d91,00000000-0000-0000-0000-000000000001,c39e5b6a-5497-09b6-25cc-89f1ea8a608c,014f81be-2724-4302-8681-1c89fa734cce,credit_note,34,null,null,2026-05-30,2026-05,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,323c0dff-be56-f6ee-f053-ee37de806dea,cead0c81-cb47-a00d-6583-2032ac0d3b68,null,2026-05-30 05:15:07.734175+00,false,cc_charges,null,null,false,null
3b643899-5ad3-43f5-ac15-d350ff4e7a4a,00000000-0000-0000-0000-000000000001,18d86801-3cb7-11d4-8b9d-433429296014,9c5f6705-4936-4bf4-91d9-8bd75b4c341b,debit_note,3200,null,null,2026-01-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,be0208ae-5786-5d6b-7ab7-8ab62ebff5d0,null,2026-04-11 07:45:29.908391+00,false,guest_stay,null,null,false,null
8362bca0-c792-4fc0-8204-e18973a1c249,00000000-0000-0000-0000-000000000001,d178a884-0bd1-601d-4cd1-042bac71c6db,f775eabb-5fcf-4725-8ffa-808159d48485,credit_note,1000,Old customer onboding charges,null,2026-03-31,2026-03,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,9803c12a-e08e-d213-5575-c44623241381,null,2026-06-01 05:29:58.732509+00,false,others,null,null,false,null
8a49e63e-a4fb-483a-a8bc-9e5dde5bb3bf,00000000-0000-0000-0000-000000000001,10f3edc6-4b03-b82d-8df1-09ddaf031c0c,d0b11ad6-7841-48cf-82cb-55e373063fac,debit_note,700,Rental adjustment,`,2022-12-27,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,dc4adc21-f501-0573-2e9a-d7bbbc89e5d6,f75d07e9-5c50-45b0-86bc-61a93dbb4d17,null,2026-04-11 10:33:51.678739+00,false,others,null,null,false,null
d0b45af6-7b70-4f84-889e-5a42d2a96503,00000000-0000-0000-0000-000000000001,b0348aa8-ad9f-d0dd-94e8-c71a6627c930,db9ec732-0eba-43c2-8e97-5e7a05e17561,credit_note,19500,Advance TR Form ZOLO,null,2025-01-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,c2ff0c11-4d1b-7b9b-b93c-aa37c9b6c40b,e40a6aec-de17-1d52-c77d-afd86ef30348,null,2026-04-11 11:15:38.113859+00,false,others,null,null,false,null
28f55aab-0943-454e-8dc0-9319e596133e,00000000-0000-0000-0000-000000000001,073e4bd7-f1f1-49d3-604f-c365b9952a6c,e70ad66e-a26a-4c8b-a6e1-9743710c50f9,debit_note,967,null,null,2025-06-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,d2298bb8-a5e5-735a-c8ca-9b18c7daacd6,d0c84d1e-4238-9b66-8d10-7665d8e44980,null,2026-04-11 11:26:26.084087+00,false,guest_stay,null,null,false,null
f99bf333-d19e-4880-a880-6f558a21e124,00000000-0000-0000-0000-000000000001,3d18aa61-88d3-4390-b5d3-db4cb2e31e11,9d8d4a1e-75b6-41fa-9add-21e6b87958b7,debit_note,800,null,null,2026-06-09,2026-06,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,bc7f358d-0d6d-f95f-ff80-9089eefdef69,b943869b-b18f-a89f-0396-b63afbee28e9,null,2026-06-10 07:04:02.739829+00,false,guest_stay,null,null,false,null
18d6aabf-de55-4b4c-ba3c-c2024f15cafc,00000000-0000-0000-0000-000000000001,49355947-7605-ec5f-7d81-a6597f38d76b,0318d74f-95a7-4ced-92bb-ded9eb88d273,credit_note,12000,Advance with Zolo,null,2022-12-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,5d204545-2f72-b89b-3190-a826b5ab6512,85eff0e3-3d5f-9fe4-005e-7501036edcbb,null,2026-04-12 17:34:52.355648+00,false,others,null,null,false,null
779762e7-3ec8-43b1-b421-c6c130222076,00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,credit_note,13000,Advance received form Zolo,null,2022-12-15,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,d2298bb8-a5e5-735a-c8ca-9b18c7daacd6,e5918d8e-46b0-075e-14d9-60f3b60511e3,null,2026-04-12 18:14:27.654175+00,false,others,null,null,false,null
a4538317-1907-482b-8640-e0c8e61b6b58,00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,debit_note,578,"April 25 till March 26 Credit Card charges ",null,2026-03-31,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,d2298bb8-a5e5-735a-c8ca-9b18c7daacd6,e5918d8e-46b0-075e-14d9-60f3b60511e3,null,2026-04-12 18:29:42.397642+00,false,cc_charges,null,null,false,null
4de90936-e8f3-479a-bf5e-6a2c80dd4fe2,00000000-0000-0000-0000-000000000001,d178a884-0bd1-601d-4cd1-042bac71c6db,f775eabb-5fcf-4725-8ffa-808159d48485,debit_note,30000,"From Feb 24 till June 24 guest charges ",null,2024-06-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,9803c12a-e08e-d213-5575-c44623241381,null,2026-04-12 18:56:15.875751+00,false,guest_stay,null,null,false,null
1e8d47d0-7f12-466e-a2e9-5f747b3f53ca,00000000-0000-0000-0000-000000000001,1fc0c3bb-f35c-8d5d-a4fa-a9c1723cd8ab,daa4363b-15ef-406b-adb8-5451eb652e2d,credit_note,12000,Advance from Zolo,null,2022-11-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,82b270bf-e567-2deb-5ef3-495baafd7645,b9880845-d37b-c083-ffd7-adcaa279cb30,null,2026-04-12 19:21:36.002067+00,false,others,null,null,false,null
168e5145-e6c0-4dab-a77f-40ba240f987c,00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,debit_note,63,null,null,2026-06-18,2026-06,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,d2298bb8-a5e5-735a-c8ca-9b18c7daacd6,e5918d8e-46b0-075e-14d9-60f3b60511e3,null,2026-06-18 10:45:41.186038+00,false,cc_charges,null,null,false,null
ec9844db-1963-4eb4-b472-83e77f94684b,00000000-0000-0000-0000-000000000001,9defe9e8-4059-ba6b-5abd-0d1304e73008,f56bff0c-85b6-4ece-9597-a0712f4e6908,credit_note,392,"Bank deductions ",null,2025-12-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,49ed1c8e-3653-c89b-ec74-16d8e20bb923,f1cc5c44-ebb5-5f81-9dac-9887fb5bb58e,null,2026-04-12 20:29:36.332304+00,false,cc_charges,null,null,false,null
cb2be283-b5a4-4288-8e40-d8dd6d140290,00000000-0000-0000-0000-000000000001,c39e5b6a-5497-09b6-25cc-89f1ea8a608c,014f81be-2724-4302-8681-1c89fa734cce,debit_note,50,null,null,2026-06-12,2026-06,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,323c0dff-be56-f6ee-f053-ee37de806dea,cead0c81-cb47-a00d-6583-2032ac0d3b68,null,2026-06-29 06:58:10.821699+00,false,cc_charges,null,null,false,null
e32efc3a-229d-42e1-b7db-cf27611aa279,00000000-0000-0000-0000-000000000001,6162731a-4a9c-e887-e586-1ea574985777,f2f4757e-a36f-4615-8d08-78e18eccf3b7,debit_note,1600,Guest Stay,null,2026-02-19,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,dd96a329-ec95-e96a-1348-69d976f39cd4,5dd54516-df42-d086-0eef-3495660d438f,null,2026-04-13 04:11:47.820268+00,false,guest_stay,null,null,false,null
e4835b81-2b7f-4bd6-9cd9-20810f1e6e0e,00000000-0000-0000-0000-000000000001,696a4512-7d08-4e23-a774-91ee1afc42d1,5a78509d-339f-4045-a024-d2fe14b0f8b6,credit_note,494,null,null,2026-07-01,2026-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,bc7f358d-0d6d-f95f-ff80-9089eefdef69,9570bcbc-dd00-294f-7a17-6204b4b0a29b,null,2026-07-10 11:23:26.230149+00,false,cc_charges,null,null,false,null
de6b3a36-d581-4c15-8918-394f5a6aec58,00000000-0000-0000-0000-000000000001,961c950e-debe-4dd2-8e5f-08bf92bda977,9494194d-43c9-47ad-8402-0c22cde7b00f,credit_note,1,null,null,2026-07-14,2026-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,79853a4a-cb02-508c-e041-7e23378aec9c,d6055fee-34a1-8a0d-f508-a9469caccc68,null,2026-07-14 07:26:29.384133+00,false,rental_adjustment,null,null,false,null
99cfc84c-0e48-43f1-a205-79d638ae4bc9,00000000-0000-0000-0000-000000000001,19214e19-efc4-4eea-8118-944c998e3ab6,6d956c8b-fb4b-472a-86dc-1822f77d09b6,debit_note,834,Exit settlement — ₹834 excess rent applied to close tenant ledger (refunded with deposit),null,2026-07-18,2026-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,1b4d1066-8fe4-199b-7b3b-39e4bded9714,18323ac7-06c3-e126-fb43-8a9b6cbb53ba,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-07-18 06:16:35.575766+00,false,rental_adjustment,exit_excess_clearance,f8385dd0-4ac2-4f67-907d-452ca08e9d22,false,null
307b47e0-ce45-486a-b2c7-e497d377503b,00000000-0000-0000-0000-000000000001,5ce46f7c-d9f9-426d-be11-5e3b6a2bedb0,eeb747fd-a4c0-4097-a86f-55f604dadabe,credit_note,419,Rental Credit — Room downgrade for 13 remaining days,null,2026-07-19,2026-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,dd96a329-ec95-e96a-1348-69d976f39cd4,43a9bdbb-3395-d921-f3e4-2c43057aa600,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-07-21 09:49:37.114371+00,false,others,room_switch,dae719d6-b612-4ede-9272-45d6d913d103,false,null
c77d312e-a6f0-421a-9c1c-e87fb9092a01,00000000-0000-0000-0000-000000000001,f70ae790-e17b-aca8-a21a-82ddd895450b,53e90bf9-8b82-4fc9-ac46-406163bf802d,debit_note,1058,null,null,2024-12-05,2024-12,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,79853a4a-cb02-508c-e041-7e23378aec9c,db22043a-4435-6d25-c2e9-01dd93cc79a4,null,2026-07-23 08:16:02.75632+00,false,rental_adjustment,null,null,false,null
3ec33c3f-29c4-4fcf-a124-3b851049ff4b,00000000-0000-0000-0000-000000000001,f9eb9b23-5f60-4ec4-b990-8313323bb759,ed5ebbd4-719a-47b9-b71a-3f69da2e9369,debit_note,63,null,null,2026-06-03,2026-06,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,233cca0e-efcf-e631-d2fc-9997a6ba5706,48942e49-dfb3-3eff-732a-2842f615cb8a,null,2026-07-23 08:26:26.241262+00,false,others,null,null,false,null
fcf48b87-0edc-42d8-8085-83193f83f889,00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,debit_note,63,null,null,2026-07-22,2026-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,d2298bb8-a5e5-735a-c8ca-9b18c7daacd6,e5918d8e-46b0-075e-14d9-60f3b60511e3,null,2026-07-23 08:33:23.642925+00,false,cc_charges,null,null,false,null
43f72424-d00e-475b-a60b-22ad5c6c64a2,00000000-0000-0000-0000-000000000001,9714e9c1-0eab-8c23-1dd7-2071a458be87,fbdb22d0-94a8-44e6-9c98-b1d8881da9e9,credit_note,1000.00,Rounding/EB timing adjustment (Excel import),null,2026-01-17,2026-01,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,b0875d50-a469-821b-57c3-03ac62809198,26ce09f1-599b-0d8d-aa06-c08db6a2dcde,null,2026-07-24 16:12:36.660205+00,false,rental_adjustment,null,null,false,null
70cc4805-6a0d-409a-bc07-ded07c63f859,00000000-0000-0000-0000-000000000001,c39e5b6a-5497-09b6-25cc-89f1ea8a608c,014f81be-2724-4302-8681-1c89fa734cce,credit_note,1000,Old customer,null,2025-11-02,2025-11,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,323c0dff-be56-f6ee-f053-ee37de806dea,cead0c81-cb47-a00d-6583-2032ac0d3b68,null,2026-05-01 05:42:38.304808+00,false,rental_adjustment,null,null,false,null
5669ee63-e425-438d-a440-4d0fa75430c9,00000000-0000-0000-0000-000000000001,ec6bd398-2413-2c67-18db-10bdd92ee4f9,83dd2c1e-368b-4c57-b9b8-fbcd6ae6ea9f,debit_note,1,null,null,2025-07-01,2025-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,2fc42a4f-fe5a-ae08-0e4e-2c89ca71db85,d41b0f34-d7f8-ce1a-36d9-c00f0100aa45,null,2026-05-13 06:01:04.198841+00,false,rental_adjustment,null,null,false,null
f00efe54-7c28-4767-899d-de6ecd441e0b,00000000-0000-0000-0000-000000000001,83af11b3-a274-7404-3265-ec658f74f8cf,a592d732-fe7f-4bfa-841d-7433e477f43e,credit_note,1000,Onboding charges room swaf,null,2026-01-17,2026-01,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,0a839c14-2a88-9896-c2f2-8d51fe610405,25cdb264-370f-4be0-5004-6aeb735c94aa,null,2026-05-13 07:17:27.097976+00,false,rental_adjustment,null,null,false,null
7dc4bffa-f9e1-4c8d-9004-33ad93051d1b,00000000-0000-0000-0000-000000000001,df5ea39c-c069-5211-271d-f0d3831adefa,3394785d-ad9b-442e-9c87-3ab4f47b1876,credit_note,1000,Onboding charges room swaf,null,2022-02-28,2022-02,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,bde00681-ebfc-ef38-4f6e-4906a012de6b,3a185413-10c3-cb63-5dcd-e49b06ca0d51,null,2026-05-13 07:28:25.344253+00,false,others,null,null,false,null
9bff0ed5-62eb-43e9-8b74-8bbed44f8435,00000000-0000-0000-0000-000000000001,2ac2da6e-0954-f906-32d7-a1f55477c590,7c23b4a5-63fa-47d1-8211-a565f6ed8ee9,credit_note,1000,onboding charges,null,2026-02-01,2026-02,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,dd96a329-ec95-e96a-1348-69d976f39cd4,421647d1-fa0d-7e8e-af7d-fa5dcd4ebe7b,null,2026-05-13 07:45:59.475226+00,false,others,null,null,false,null
3d2aa7d1-ec49-4500-bd50-b442c5e6e2f7,00000000-0000-0000-0000-000000000001,4628a4bf-d4c5-9e5d-471c-271b9f3e7d03,460261c6-c1c2-4654-81fa-19637f3602a8,credit_note,1000,null,null,2021-12-05,2021-12,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,82b270bf-e567-2deb-5ef3-495baafd7645,a99a7569-c4ba-31c0-62a9-b5fdc33d6863,null,2026-05-13 08:34:35.55324+00,false,others,null,null,false,null
12a42854-e78a-4594-a97b-42307506a9c9,00000000-0000-0000-0000-000000000001,5fee0a79-3970-704a-2332-f7c7598e86c1,fad9c620-d9d5-479c-981d-4bc0521c94bb,credit_note,1000,null,null,2025-02-18,2025-02,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,574de174-c7bb-bc11-f282-cff2aa2501c5,a97d74e9-7adc-a35d-5a71-2ed6aea432be,null,2026-05-13 08:36:16.147219+00,false,others,null,null,false,null
afb74aa2-7900-4c0e-a4dd-79b5d549f583,00000000-0000-0000-0000-000000000001,c02eb961-2471-c285-9c28-fb9a12aaf70a,c1c258d3-0750-49fb-8d6a-a5a84de41974,credit_note,1000,null,null,2025-12-09,2025-12,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,ffbd5fe0-d9b3-cb55-cfd7-2d72a3498109,6e45aca0-18fa-334d-4711-4da7cc94e30f,null,2026-05-13 10:51:51.459283+00,false,others,null,null,false,null
c0c84210-d5a2-4d22-a664-0afb42b48466,00000000-0000-0000-0000-000000000001,fc8a412e-e0d4-35e1-37fa-5f798b7dc7f4,ed381183-4ca6-4302-84bc-e1e05958ed09,credit_note,1000,null,null,2025-08-01,2025-08,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,b0875d50-a469-821b-57c3-03ac62809198,acc99892-cb35-8aaf-7d74-61bb7125b1bf,null,2026-05-13 10:52:34.238574+00,false,others,null,null,false,null
ae6ffd0b-3a9e-4ff3-be53-839a4ce390b2,00000000-0000-0000-0000-000000000001,6542b72b-196a-4538-a690-2db7cc212936,ad2138de-e1c7-4dff-92d0-7f9ade15e56a,credit_note,1000,null,null,2025-08-01,2025-08,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,b0875d50-a469-821b-57c3-03ac62809198,ac589718-81c1-c7cb-c032-0f81fc39d1db,null,2026-05-13 10:53:05.808023+00,false,others,null,null,false,null
6f057fd5-2708-461d-99b4-739c9c3baaaf,00000000-0000-0000-0000-000000000001,c09e703c-d287-38c8-d1c1-239145e17df9,d60bf084-22b7-4aeb-a8fd-b48b4786c6fd,credit_note,1000,null,null,2022-09-15,2022-09,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,10c6863d-07c3-4fc4-94f9-6adc29157ce1,bb071334-4646-5a4c-51c0-633d5b3db352,null,2026-05-13 10:53:46.584973+00,false,others,null,null,false,null
6598f942-9b40-46c2-8a3e-a09bb84658ae,00000000-0000-0000-0000-000000000001,93eb3d6a-d35b-ef1f-83b8-7430b6ad1674,c812ba7b-6318-4ce6-b0dd-78749fff30e5,credit_note,1000,null,null,2024-04-06,2024-04,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,990e8a3e-a69c-7b31-f606-3eeb21e3d4c6,e5f8d124-710a-6c9f-2667-88950dcc7e60,null,2026-05-13 10:54:46.216709+00,false,others,null,null,false,null
470db299-b047-4b1a-9fb6-82e7ddb9f551,00000000-0000-0000-0000-000000000001,d257c87f-0e42-048c-8409-362e925d86fc,597c2d33-b758-4acd-811b-c7b22289dcbc,credit_note,1000,null,null,2024-05-01,2024-05,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,1b4d1066-8fe4-199b-7b3b-39e4bded9714,a7224399-02e5-e81c-026b-031bd1393be8,null,2026-05-13 10:55:19.026876+00,false,others,null,null,false,null
0b1db1f2-96e1-4f12-ace4-6bb700898543,00000000-0000-0000-0000-000000000001,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,credit_note,1000,null,null,2025-07-16,2025-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,dc4adc21-f501-0573-2e9a-d7bbbc89e5d6,75895052-85e6-0a26-47e6-53c1e763d4da,null,2026-05-13 10:56:08.087342+00,false,others,null,null,false,null
2a22e8d1-11fe-4be1-9f15-8c898fbf0813,00000000-0000-0000-0000-000000000001,890b32d9-f754-8150-5a18-8a21fcdf3828,badc4f52-9209-4008-bcff-ed3cf3a3726f,credit_note,1000,null,null,2025-12-14,2025-12,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,c2ff0c11-4d1b-7b9b-b93c-aa37c9b6c40b,f825c883-6815-d3b1-7a49-620004f0a7ae,null,2026-05-13 10:56:35.825356+00,false,others,null,null,false,null
bd2bb938-6325-47f5-98ec-11747fb6ac5d,00000000-0000-0000-0000-000000000001,66fbcb59-3d06-d8cc-b1d5-53f38a599207,b6b48bf2-25a2-4810-9338-b1847a53c5ed,credit_note,1000,null,null,2025-01-01,2025-01,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,c2ff0c11-4d1b-7b9b-b93c-aa37c9b6c40b,0dd3b0c2-ddcf-ddb3-1f9f-e19c9273b218,null,2026-05-13 10:57:30.647941+00,false,others,null,null,false,null
76987af0-302a-4d78-8667-cfa4464c9f2d,00000000-0000-0000-0000-000000000001,b0348aa8-ad9f-d0dd-94e8-c71a6627c930,db9ec732-0eba-43c2-8e97-5e7a05e17561,credit_note,1000,null,null,2025-01-01,2025-01,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,c2ff0c11-4d1b-7b9b-b93c-aa37c9b6c40b,e40a6aec-de17-1d52-c77d-afd86ef30348,null,2026-05-13 10:58:03.936445+00,false,others,null,null,false,null
1de096bb-dea9-42a8-af0b-84b3febdba73,00000000-0000-0000-0000-000000000001,1932ea80-c6eb-874e-eca8-12410fa7a608,7ce79ba5-79fe-49c0-9e0a-2ace149ffbd0,credit_note,1000,null,null,2025-01-01,2025-01,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,c2ff0c11-4d1b-7b9b-b93c-aa37c9b6c40b,f060fd98-620b-0d6c-65cd-5090be241589,null,2026-05-13 10:58:39.363645+00,false,others,null,null,false,null
c264f4e8-f81a-45cf-bcf6-bf6b2bc0ae99,00000000-0000-0000-0000-000000000001,d77b5c1e-605d-6795-5eee-1e2f9b83e069,ae68c045-42d5-44b9-877b-34c32d98fdbf,credit_note,1000,null,null,2026-01-10,2026-01,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,49ed1c8e-3653-c89b-ec74-16d8e20bb923,18cdbd64-ea17-6578-2f54-2b5ad8a2c7fe,null,2026-05-13 10:59:09.491748+00,false,others,null,null,false,null
e917dd6d-cdd1-4554-8eb2-05fd366960fe,00000000-0000-0000-0000-000000000001,9defe9e8-4059-ba6b-5abd-0d1304e73008,f56bff0c-85b6-4ece-9597-a0712f4e6908,credit_note,1000,null,null,2026-01-10,2026-01,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,49ed1c8e-3653-c89b-ec74-16d8e20bb923,f1cc5c44-ebb5-5f81-9dac-9887fb5bb58e,null,2026-05-13 11:07:49.268841+00,false,others,null,null,false,null
d8a6ac1f-552a-4b39-903e-e51d804d603f,00000000-0000-0000-0000-000000000001,491b8136-32a1-37c5-5253-b53ff3991d86,db02e562-aa09-448e-9187-bfa7c3788aca,credit_note,1000,null,null,2026-01-10,2026-01,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,77c3a6fd-4651-d880-29aa-abd19c8324df,77dab2f4-7c09-59d1-5a0a-8473cdf46d8d,null,2026-05-13 11:11:17.206931+00,false,others,null,null,false,null
5e1625c4-15e8-4829-849f-5094f19e5574,00000000-0000-0000-0000-000000000001,3e50af3d-452f-d098-b3bc-3c2a64576d55,288569c1-8892-451c-ae1f-6ccf0c41daa4,credit_note,1000,null,null,2025-10-01,2025-10,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,79853a4a-cb02-508c-e041-7e23378aec9c,0153ccf1-dd56-71dd-4156-d4c3c648531b,null,2026-05-13 11:17:52.960065+00,false,others,null,null,false,null
692c14c4-4f52-4afd-9885-8fd8cc88057e,00000000-0000-0000-0000-000000000001,3e50af3d-452f-d098-b3bc-3c2a64576d55,288569c1-8892-451c-ae1f-6ccf0c41daa4,credit_note,1000,null,null,2025-06-16,2025-06,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,79853a4a-cb02-508c-e041-7e23378aec9c,0153ccf1-dd56-71dd-4156-d4c3c648531b,null,2026-05-13 11:18:48.284925+00,false,others,null,null,false,null
