organization_id,invoice_id,invoice_number,billing_month,total_amount,amount_paid,balance,drift,status
00000000-0000-0000-0000-000000000001,814482e7-8604-4dd4-b2ca-438887a87227,IMPORT/25-05/00186-2,2025-05,16450.00,0,0,16450.00,pending
00000000-0000-0000-0000-000000000001,33256fc7-0280-432e-b7e6-1f46edfdc084,IMPORT/25-05/00187-2,2025-05,50.00,0,0,50.00,pending
00000000-0000-0000-0000-000000000001,117e0482-0b1d-4f15-b47e-ff74c5f917b9,IMPORT/25-06/00188-2,2025-06,6452.00,0,0,6452.00,pending
00000000-0000-0000-0000-000000000001,3a9a1879-55dc-49ac-9a18-e4539b33be5f,IMPORT/25-06/00189-2,2025-06,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,0625b9ae-6bcd-456a-9f20-457ea7403f79,IMPORT/25-07/00190-2,2025-07,693.00,0,0,693.00,pending
00000000-0000-0000-0000-000000000001,478b27fa-a2e3-46f7-98d2-2214730d10db,IMPORT/25-06/00191-2,2025-06,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,0ba16efb-d554-452e-be3f-797eac223c25,IMPORT/25-06/00192-2,2025-06,7733.00,0,0,7733.00,pending
00000000-0000-0000-0000-000000000001,e76d9067-cfc4-4189-98d9-d484a741e5cb,IMPORT/25-07/00193-2,2025-07,16000.00,0,0,16000.00,pending
00000000-0000-0000-0000-000000000001,0f703207-85b3-402c-aad6-128de776949a,IMPORT/25-08/00194-2,2025-08,17166.00,0,0,17166.00,pending
00000000-0000-0000-0000-000000000001,b920f4b4-b0d2-42fb-a682-b59604a7b4c1,IMPORT/25-09/00195-2,2025-09,17166.00,0,0,17166.00,pending
00000000-0000-0000-0000-000000000001,86fb2d41-1fda-4605-98fa-0e46a29c55ee,IMPORT/25-10/00196-2,2025-10,17020.00,0,0,17020.00,pending
00000000-0000-0000-0000-000000000001,df8542ac-7984-4225-aea2-4f7a30f47649,IMPORT/25-11/00197-2,2025-11,100.00,0,0,100.00,pending
00000000-0000-0000-0000-000000000001,4da40363-6554-477a-895f-cae085562d87,IMPORT/25-11/00198-2,2025-11,16515.00,0,0,16515.00,pending
00000000-0000-0000-0000-000000000001,1e48aed5-30be-4260-bfe1-e04c06f00698,IMPORT/25-12/00199-2,2025-12,15767.00,0,0,15767.00,pending
00000000-0000-0000-0000-000000000001,60126c45-88ce-4f0a-9632-736285756e37,IMPORT/26-01/00200-2,2026-01,534.00,0,0,534.00,pending
00000000-0000-0000-0000-000000000001,85f4723a-3d83-4162-8b8f-e64c70cf1ddd,IMPORT/25-10/00201-2,2025-10,14000.00,0,0,14000.00,pending
00000000-0000-0000-0000-000000000001,97d46b49-2451-4455-9262-60cc69af1dc2,IMPORT/25-10/00202-2,2025-10,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,35aa772e-eda0-4f01-ad41-e54cf6dddbf5,IMPORT/25-11/00203-2,2025-11,16984.00,0,0,16984.00,pending
00000000-0000-0000-0000-000000000001,f0afbe5f-312d-4a5b-8875-388e8b1e0841,IMPORT/25-12/00204-2,2025-12,2600.00,0,0,2600.00,pending
00000000-0000-0000-0000-000000000001,ac42e1cc-6e01-4b14-85fd-2e8f3d041627,IMPORT/26-01/00205-2,2026-01,70.00,0,0,70.00,pending
00000000-0000-0000-0000-000000000001,0171173d-7367-4ebe-99b2-508f6b3de34c,IMPORT/25-04/00206-2,2025-04,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,e4caf181-c1aa-457d-aea0-4284ebbd3fcc,IMPORT/25-05/00207-2,2025-05,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,e4c4aef8-7517-4f15-89c9-1e0833e05a09,IMPORT/25-05/00208-2,2025-05,8419.00,0,0,8419.00,pending
00000000-0000-0000-0000-000000000001,f7e66e69-7d07-4e34-8bd8-d1dd03324621,IMPORT/25-06/00209-2,2025-06,7672.00,0,0,7672.00,pending
00000000-0000-0000-0000-000000000001,79187065-4614-4032-aeea-86ff872e6f98,IMPORT/25-07/00210-2,2025-07,905.00,0,0,905.00,pending
00000000-0000-0000-0000-000000000001,5c9e8d56-cebe-4f88-826f-4572affd028f,IMPORT/24-07/00211-2,2024-07,9000.00,0,0,9000.00,pending
00000000-0000-0000-0000-000000000001,78b1294c-d852-4d82-a08a-69b647dd5028,IMPORT/24-08/00212-2,2024-08,14887.00,0,0,14887.00,pending
00000000-0000-0000-0000-000000000001,1c59c473-f029-4990-9d2b-052bd62e2770,IMPORT/24-09/00213-2,2024-09,16042.00,0,0,16042.00,pending
00000000-0000-0000-0000-000000000001,4b87ce14-1032-4bd8-868b-473d53e865e2,IMPORT/24-10/00214-2,2024-10,15780.00,0,0,15780.00,pending
00000000-0000-0000-0000-000000000001,c630e9f9-4a15-4d19-a1bf-babc13259838,IMPORT/24-11/00215-2,2024-11,15788.00,0,0,15788.00,pending
00000000-0000-0000-0000-000000000001,e6b4d413-ee08-4965-b4ab-c27cacb860b5,IMPORT/24-12/00216-2,2024-12,15096.00,0,0,15096.00,pending
00000000-0000-0000-0000-000000000001,7cb664bd-3cbb-4cb2-b0c6-0d9ab03527d8,IMPORT/25-01/00217-2,2025-01,15112.00,0,0,15112.00,pending
00000000-0000-0000-0000-000000000001,ebfd9a7b-52af-4b90-bc1c-5ead65de3b89,IMPORT/25-02/00218-2,2025-02,15267.00,0,0,15267.00,pending
00000000-0000-0000-0000-000000000001,58ce74eb-dbd0-4562-9e65-bd5d10942ab1,IMPORT/25-03/00219-2,2025-03,14544.00,0,0,14544.00,pending
00000000-0000-0000-0000-000000000001,8587da37-e728-4aac-9d44-1826f51215f5,IMPORT/25-04/00220-2,2025-04,15033.00,0,0,15033.00,pending
00000000-0000-0000-0000-000000000001,260a326a-6b15-477a-9a63-7b1e51822598,IMPORT/25-05/00221-2,2025-05,17020.00,0,0,17020.00,pending
00000000-0000-0000-0000-000000000001,a1c61ee8-598e-40e7-9955-a917876b6720,IMPORT/25-06/00222-2,2025-06,16608.00,0,0,16608.00,pending
00000000-0000-0000-0000-000000000001,b34e52a7-9d21-417a-9173-b4cc60d5807d,IMPORT/25-07/00223-2,2025-07,16159.00,0,0,16159.00,pending
00000000-0000-0000-0000-000000000001,32851bf8-3e69-4873-998f-9824aa693c12,IMPORT/25-08/00224-2,2025-08,16294.00,0,0,16294.00,pending
00000000-0000-0000-0000-000000000001,1cece138-d87c-4640-a83b-e388459e579a,IMPORT/25-09/00225-2,2025-09,16329.00,0,0,16329.00,pending
00000000-0000-0000-0000-000000000001,7da4d145-9c95-459c-b15b-1656015d67af,IMPORT/25-10/00226-2,2025-10,5980.00,0,0,5980.00,pending
00000000-0000-0000-0000-000000000001,52313236-dfd0-4c2d-b2eb-1fea684545c5,IMPORT/25-11/00227-2,2025-11,450.00,0,0,450.00,pending
00000000-0000-0000-0000-000000000001,fa78cc63-4f1c-497d-80c5-eb6578d7bce9,IMPORT/24-08/00228-2,2024-08,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,b8757470-782a-454b-88cb-0badf6e824e1,IMPORT/24-09/00229-2,2024-09,19000.00,0,0,19000.00,pending
00000000-0000-0000-0000-000000000001,c080ba54-0c74-45a0-8aad-66fc3327cd2b,IMPORT/24-10/00230-2,2024-10,21280.00,0,0,21280.00,pending
00000000-0000-0000-0000-000000000001,c3e9b2cf-8798-4598-9e65-964abf04087f,IMPORT/24-11/00231-2,2024-11,21728.00,0,0,21728.00,pending
00000000-0000-0000-0000-000000000001,25e25b8a-7411-419e-a0c1-21c40a3e2eae,IMPORT/24-12/00232-2,2024-12,21280.00,0,0,21280.00,pending
00000000-0000-0000-0000-000000000001,000f52a0-37fe-4a9f-9349-55108081ca30,IMPORT/25-01/00233-2,2025-01,20612.00,0,0,20612.00,pending
00000000-0000-0000-0000-000000000001,edd7b594-e36a-4cbd-bb63-603c0dd4d8d2,IMPORT/25-02/00234-2,2025-02,20767.00,0,0,20767.00,pending
00000000-0000-0000-0000-000000000001,50aa5cd7-9497-443d-9348-830e0c504c33,IMPORT/25-03/00235-2,2025-03,20624.00,0,0,20624.00,pending
00000000-0000-0000-0000-000000000001,a75ba7a3-1d8b-4da3-9d7b-5acce023cdc2,IMPORT/25-04/00236-2,2025-04,21263.00,0,0,21263.00,pending
00000000-0000-0000-0000-000000000001,e58052b7-bcfb-4762-a0a6-25ac42aec183,IMPORT/25-05/00237-2,2025-05,22020.00,0,0,22020.00,pending
00000000-0000-0000-0000-000000000001,73094a11-5c52-48a3-b3c3-744b8ff75c30,IMPORT/25-06/00238-2,2025-06,21608.00,0,0,21608.00,pending
00000000-0000-0000-0000-000000000001,0246ed11-f44f-49d7-bdd8-379681f3ac7e,IMPORT/25-07/00239-2,2025-07,21870.00,0,0,21870.00,pending
00000000-0000-0000-0000-000000000001,8d4652e0-5162-4003-a21f-fc272bca8519,IMPORT/25-08/00240-2,2025-08,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,87952053-9e82-44e8-9a96-91db23e1ae9f,IMPORT/25-08/00241-2,2025-08,21639.00,0,0,21639.00,pending
00000000-0000-0000-0000-000000000001,a14e803c-8ee4-4a0a-8dba-36e60a920c61,IMPORT/25-08/00242-2,2025-08,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,e88f32fd-ca16-4747-a369-9470ffecacf5,IMPORT/25-09/00243-2,2025-09,2139.00,0,0,2139.00,pending
00000000-0000-0000-0000-000000000001,db721554-dca7-4b29-96f5-8083b4f53f5f,IMPORT/25-07/00244-2,2025-07,2984.00,0,0,2984.00,pending
00000000-0000-0000-0000-000000000001,381379b6-21e5-4e16-8d13-ce6112151d01,IMPORT/25-07/00245-2,2025-07,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,93b6dc29-a899-4dba-b794-f4a6ce53457b,IMPORT/25-08/00246-2,2025-08,19150.00,0,0,19150.00,pending
00000000-0000-0000-0000-000000000001,9f5a67cf-f7c2-451d-b346-3677497fbfa8,IMPORT/25-09/00247-2,2025-09,20453.00,0,0,20453.00,pending
00000000-0000-0000-0000-000000000001,2192c9c0-c909-4a6c-abdb-85e3d986c10f,IMPORT/25-10/00248-2,2025-10,5471.00,0,0,5471.00,pending
00000000-0000-0000-0000-000000000001,962fa96c-83e0-43b5-ba16-da24b6ed4d3a,IMPORT/24-10/00249-2,2024-10,7741.00,0,0,7741.00,pending
00000000-0000-0000-0000-000000000001,4a242686-01b3-4ad3-a206-0019f11d4369,IMPORT/24-11/00250-2,2024-11,24810.00,0,0,24810.00,pending
00000000-0000-0000-0000-000000000001,7685e790-4979-4708-9295-dec5bf6911c9,IMPORT/24-12/00251-2,2024-12,25560.00,0,0,25560.00,pending
00000000-0000-0000-0000-000000000001,81108a76-70b1-4713-ad7c-8430c595d355,IMPORT/25-01/00252-2,2025-01,25085.00,0,0,25085.00,pending
00000000-0000-0000-0000-000000000001,93413a78-90e4-4ebb-9cf2-dd7fcb3df1a0,IMPORT/25-01/00253-2,2025-01,300.00,0,0,300.00,pending
00000000-0000-0000-0000-000000000001,cd9f15c1-08bf-4bad-8a33-c539deeecd61,IMPORT/25-02/00254-2,2025-02,24992.00,0,0,24992.00,pending
00000000-0000-0000-0000-000000000001,8415ed51-deb3-48aa-b4e6-1602a83a90e7,IMPORT/25-03/00255-2,2025-03,25232.00,0,0,25232.00,pending
00000000-0000-0000-0000-000000000001,74c617da-b106-4402-b80e-a7110c5e5e10,IMPORT/25-04/00256-2,2025-04,25612.00,0,0,25612.00,pending
00000000-0000-0000-0000-000000000001,32442e07-25db-4a46-85e6-8320ea21e75b,IMPORT/25-05/00257-2,2025-05,27690.00,0,0,27690.00,pending
00000000-0000-0000-0000-000000000001,cf93a574-1e78-4804-b954-508d22a9d55f,IMPORT/25-06/00258-2,2025-06,27763.00,0,0,27763.00,pending
00000000-0000-0000-0000-000000000001,14e31655-902d-4dbf-879e-784f64877f2a,IMPORT/25-07/00259-2,2025-07,28260.00,0,0,28260.00,pending
00000000-0000-0000-0000-000000000001,5c5489e7-9249-49ce-a798-57cfceb5bcb6,IMPORT/25-08/00260-2,2025-08,27763.00,0,0,27763.00,pending
00000000-0000-0000-0000-000000000001,1e01a36e-872e-41fc-8cd0-c10b64d5abe7,IMPORT/25-09/00261-2,2025-09,27019.00,0,0,27019.00,pending
00000000-0000-0000-0000-000000000001,5bdfe0f6-f3be-4527-acea-b6bc6273e2f2,IMPORT/25-10/00262-2,2025-10,27090.00,0,0,27090.00,pending
00000000-0000-0000-0000-000000000001,144c96ef-3763-48b9-9ded-7ebb8934c4f0,IMPORT/25-11/00263-2,2025-11,26864.00,0,0,26864.00,pending
00000000-0000-0000-0000-000000000001,242b3ffa-0c52-4a5f-89f5-22a827bf82b8,IMPORT/25-12/00264-2,2025-12,1320.00,0,0,1320.00,pending
00000000-0000-0000-0000-000000000001,eb08c0d7-e18e-4b62-b1e7-c0c39a4da892,IMPORT/25-08/00265-2,2025-08,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,f14b6e4f-7378-4779-831b-5c3b3495c151,IMPORT/25-10/00266-2,2025-10,8978.00,0,0,8978.00,pending
00000000-0000-0000-0000-000000000001,d4471577-0d75-4ef4-a713-ed1984aa0645,IMPORT/25-11/00267-2,2025-11,1072.00,0,0,1072.00,pending
00000000-0000-0000-0000-000000000001,9e26d52d-0cfd-47e2-8508-5d195bcaf64c,IMPORT/24-07/00268-2,2024-07,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,6e3d5a59-1342-4abd-80be-6ad95055b648,IMPORT/24-07/00269-2,2024-07,5661.00,0,0,5661.00,pending
00000000-0000-0000-0000-000000000001,1c5b8843-554b-4550-b77a-5cf78d36b3ae,IMPORT/24-08/00270-2,2024-08,14136.00,0,0,14136.00,pending
00000000-0000-0000-0000-000000000001,922cec94-ae80-421a-8601-bf6b6bf378b4,IMPORT/24-09/00271-2,2024-09,15086.00,0,0,15086.00,pending
00000000-0000-0000-0000-000000000001,772ee939-1b3e-4bf3-805a-ca8d7f42c011,IMPORT/24-10/00272-2,2024-10,14820.00,0,0,14820.00,pending
00000000-0000-0000-0000-000000000001,8edf8f8a-afba-401d-873a-0bf157dea71d,IMPORT/24-11/00273-2,2024-11,14184.00,0,0,14184.00,pending
00000000-0000-0000-0000-000000000001,c878aa53-0d54-46bb-b5d9-c6bac00a63cf,IMPORT/24-12/00274-2,2024-12,14571.00,0,0,14571.00,pending
00000000-0000-0000-0000-000000000001,c7ec7b80-6b73-4110-9cea-203c9e28cbf5,IMPORT/25-01/00275-2,2025-01,14604.00,0,0,14604.00,pending
00000000-0000-0000-0000-000000000001,b9a2374a-4af6-4ae9-ab3c-ecdd3fc3d78d,IMPORT/25-02/00276-2,2025-02,14508.00,0,0,14508.00,pending
00000000-0000-0000-0000-000000000001,426c9e5b-78e3-4d74-a25e-c04a0a8a92d6,IMPORT/25-03/00277-2,2025-03,14508.00,0,0,14508.00,pending
00000000-0000-0000-0000-000000000001,6989657c-a134-4b91-a49c-5af34d9aa678,IMPORT/25-04/00278-2,2025-04,14957.00,0,0,14957.00,pending
00000000-0000-0000-0000-000000000001,d7df7a54-85dd-47a2-9adf-883a9b512f44,IMPORT/25-05/00279-2,2025-05,16360.00,0,0,16360.00,pending
00000000-0000-0000-0000-000000000001,7d4ac9a6-3617-447c-9394-0b63af1f78ca,IMPORT/25-06/00280-2,2025-06,16093.00,0,0,16093.00,pending
00000000-0000-0000-0000-000000000001,0274ea37-f793-463d-ac53-67bfb8f39cf9,IMPORT/25-07/00281-2,2025-07,16840.00,0,0,16840.00,pending
00000000-0000-0000-0000-000000000001,ff66ce95-1f2d-4dee-89c1-2e867f93a1b1,IMPORT/25-08/00282-2,2025-08,1742.00,0,0,1742.00,pending
00000000-0000-0000-0000-000000000001,043015b7-9530-476a-8594-ca8603ca4c1b,IMPORT/25-12/00283-2,2025-12,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,55c036bc-8e42-4b49-8dd5-563c76798092,IMPORT/25-12/00284-2,2025-12,1742.00,0,0,1742.00,pending
00000000-0000-0000-0000-000000000001,a7c2ae60-5aa0-425e-8554-0eb6848b3031,IMPORT/25-12/00285-2,2025-12,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,9b798f88-47d6-4845-bbf5-b810c4c27348,IMPORT/26-01/00286-2,2026-01,6.42,0,0,6.42,pending
00000000-0000-0000-0000-000000000001,09431cc3-564e-49f5-902f-345bb4758bef,IMPORT/26-01/00287-2,2026-01,11758.00,0,0,11758.00,pending
00000000-0000-0000-0000-000000000001,1e288f85-12a6-468b-b5ba-e9e74474a98a,IMPORT/26-02/00288-2,2026-02,650.00,0,0,650.00,pending
00000000-0000-0000-0000-000000000001,8f25757b-d597-4dee-8d87-3b740ed14585,IMPORT/25-07/00289-2,2025-07,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,667361e6-e7cd-4b12-ba6d-09a49097f1c8,IMPORT/25-09/00290-2,2025-09,15600.00,0,0,15600.00,pending
00000000-0000-0000-0000-000000000001,0aa359bb-b099-42e9-8997-6ba9633c531a,IMPORT/25-09/00291-2,2025-09,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,ddbdcc23-78ed-4b42-93b8-b64693d6f494,IMPORT/25-10/00292-2,2025-10,20796.00,0,0,20796.00,pending
00000000-0000-0000-0000-000000000001,6ff6ed36-8cf3-4cda-980d-44a3551f1d4c,IMPORT/25-11/00293-2,2025-11,20245.00,0,0,20245.00,pending
00000000-0000-0000-0000-000000000001,32f870b8-f465-47dc-b0a3-c79155eb4398,IMPORT/25-12/00294-2,2025-12,405.00,0,0,405.00,pending
00000000-0000-0000-0000-000000000001,c00ca4e1-9f72-4b70-a2be-7619e1e85386,IMPORT/24-08/00295-2,2024-08,10838.00,0,0,10838.00,pending
00000000-0000-0000-0000-000000000001,7829c807-0ac8-4618-a869-45b968e12562,IMPORT/24-08/00296-2,2024-08,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,66041b82-322c-47c2-b9d5-c9def21a192c,IMPORT/24-09/00297-2,2024-09,24715.00,0,0,24715.00,pending
00000000-0000-0000-0000-000000000001,be6a9d4e-a387-4383-839e-7dc239ece5cf,IMPORT/24-10/00298-2,2024-10,25830.00,0,0,25830.00,pending
00000000-0000-0000-0000-000000000001,1e1e7a4d-9fcf-41bc-a427-1f882323b387,IMPORT/24-11/00299-2,2024-11,25240.00,0,0,25240.00,pending
00000000-0000-0000-0000-000000000001,7115b07f-d4a0-47fb-a73c-201630448e13,IMPORT/24-12/00300-2,2024-12,24960.00,0,0,24960.00,pending
00000000-0000-0000-0000-000000000001,cdab606a-5fdd-4425-a942-d3fa988799ff,IMPORT/25-01/00301-2,2025-01,24868.00,0,0,24868.00,pending
00000000-0000-0000-0000-000000000001,e66a01ed-19b2-4715-9c19-be8d924c2d0d,IMPORT/25-02/00302-2,2025-02,25209.00,0,0,25209.00,pending
00000000-0000-0000-0000-000000000001,583581bd-e139-44d9-a5ea-b56830986583,IMPORT/25-03/00303-2,2025-03,25288.00,0,0,25288.00,pending
00000000-0000-0000-0000-000000000001,7148e47f-7186-4acf-b617-8a9b48b34bad,IMPORT/25-04/00304-2,2025-04,24992.00,0,0,24992.00,pending
00000000-0000-0000-0000-000000000001,fe017f3c-3fec-41fd-9095-1c7f96e3fe74,IMPORT/25-05/00305-2,2025-05,960.00,0,0,960.00,pending
00000000-0000-0000-0000-000000000001,4ea9d31f-86ac-406c-9471-f8aa04edfa6b,IMPORT/25-05/00306-2,2025-05,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,b2d52677-dcce-4314-ae99-4cd6b8015392,IMPORT/24-09/00307-2,2024-09,1800.00,0,0,1800.00,pending
00000000-0000-0000-0000-000000000001,e8f37300-1758-48df-8e35-13c1cc187c9e,IMPORT/24-09/00308-2,2024-09,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,03a9f25d-9e66-4e63-8869-88ccc04788c1,IMPORT/24-10/00309-2,2024-10,13683.00,0,0,13683.00,pending
00000000-0000-0000-0000-000000000001,e69783e8-9c6d-4a34-a876-4c3e8f4fd995,IMPORT/24-11/00310-2,2024-11,14740.00,0,0,14740.00,pending
00000000-0000-0000-0000-000000000001,65a151e9-cd57-461b-aaee-0029b9a08357,IMPORT/24-12/00311-2,2024-12,14460.00,0,0,14460.00,pending
00000000-0000-0000-0000-000000000001,1da43f84-7482-40d6-ac82-42670ee52cbd,IMPORT/25-01/00312-2,2025-01,14368.00,0,0,14368.00,pending
00000000-0000-0000-0000-000000000001,77efcd4e-1e52-41cc-96af-a84f1f8d85a7,IMPORT/25-02/00313-2,2025-02,14709.00,0,0,14709.00,pending
00000000-0000-0000-0000-000000000001,1e3f7d7a-4054-4454-ad94-8129f9eef40a,IMPORT/25-03/00314-2,2025-03,14788.00,0,0,14788.00,pending
00000000-0000-0000-0000-000000000001,d7f5b7d6-deae-4d74-9ca6-2d5cc7858dd1,IMPORT/25-04/00315-2,2025-04,14492.00,0,0,14492.00,pending
00000000-0000-0000-0000-000000000001,50624aef-ad5a-4a87-a160-d1f5c78291b1,IMPORT/25-05/00316-2,2025-05,16030.00,0,0,16030.00,pending
00000000-0000-0000-0000-000000000001,df5291a7-469c-4f13-a7db-2a69a7c84ba3,IMPORT/25-06/00317-2,2025-06,15988.00,0,0,15988.00,pending
00000000-0000-0000-0000-000000000001,1f5aa571-7a98-4bc4-b8cf-fce83895a951,IMPORT/25-07/00318-2,2025-07,15610.00,0,0,15610.00,pending
00000000-0000-0000-0000-000000000001,182e9d3c-7fcf-4f0f-b6f1-4667c150be70,IMPORT/25-08/00319-2,2025-08,15461.00,0,0,15461.00,pending
00000000-0000-0000-0000-000000000001,f099cf5c-5356-4f52-afea-8f621b92c45e,IMPORT/25-09/00320-2,2025-09,2784.00,0,0,2784.00,pending
00000000-0000-0000-0000-000000000001,6d91378f-f002-454b-905a-e0e3878f16c2,IMPORT/24-08/00321-2,2024-08,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,fa34154d-e442-46c8-a883-2a86480f48bc,IMPORT/25-01/00322-2,2025-01,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,fc3386f8-9fd4-4db1-8c1b-2fa41f40fe34,IMPORT/25-01/00323-2,2025-01,11322.00,0,0,11322.00,pending
00000000-0000-0000-0000-000000000001,4cf066a1-28d1-4356-ba51-28108d84acc8,IMPORT/25-02/00324-2,2025-02,14850.00,0,0,14850.00,pending
00000000-0000-0000-0000-000000000001,3156bcd0-b0e8-4b11-8a0b-389fc06f9a1f,IMPORT/25-03/00325-2,2025-03,14984.00,0,0,14984.00,pending
00000000-0000-0000-0000-000000000001,d0c8eb5e-2e9b-480a-b674-4cd3ae36700d,IMPORT/25-04/00326-2,2025-04,15825.00,0,0,15825.00,pending
00000000-0000-0000-0000-000000000001,966c08c3-6c01-4f34-a00c-eff26bcf0e21,IMPORT/25-05/00327-2,2025-05,17260.00,0,0,17260.00,pending
00000000-0000-0000-0000-000000000001,cec323b3-81b2-4371-8308-96da1eb91dcc,IMPORT/25-06/00328-2,2025-06,17073.00,0,0,17073.00,pending
00000000-0000-0000-0000-000000000001,b3353429-7975-4535-8f0c-e3a6535d3e2b,IMPORT/25-07/00329-2,2025-07,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,98549960-6233-4249-910c-4e8a8ed27f86,IMPORT/25-07/00330-2,2025-07,9536.00,0,0,9536.00,pending
00000000-0000-0000-0000-000000000001,ad549999-ff77-45c1-a474-aa99703807e7,IMPORT/25-08/00331-2,2025-08,336.00,0,0,336.00,pending
00000000-0000-0000-0000-000000000001,fd47a259-39af-44e2-944d-a5bfdd055d30,IMPORT/25-06/00332-2,2025-06,10143.00,0,0,10143.00,pending
00000000-0000-0000-0000-000000000001,1081f42b-38da-4e3e-9430-92dc8bac3641,IMPORT/25-06/00333-2,2025-06,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,0566141e-7239-4f88-a10b-491c6e4a4e38,IMPORT/25-06/00334-2,2025-06,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,4c2a7a18-0c59-4f11-8ed0-1059c431936b,IMPORT/25-07/00335-2,2025-07,10296.00,0,0,10296.00,pending
00000000-0000-0000-0000-000000000001,4d567529-b628-45cb-9327-f25e608c942d,IMPORT/25-08/00336-2,2025-08,16370.00,0,0,16370.00,pending
00000000-0000-0000-0000-000000000001,196d855a-1f6e-4952-b03e-6ce7222aba3b,IMPORT/25-09/00337-2,2025-09,16670.00,0,0,16670.00,pending
00000000-0000-0000-0000-000000000001,ce671b18-611a-455c-8692-7e040bc4d38e,IMPORT/25-10/00338-2,2025-10,16510.00,0,0,16510.00,pending
00000000-0000-0000-0000-000000000001,f3033fa2-d6b5-4388-b783-522fff893b71,IMPORT/25-10/00339-2,2025-10,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,612bca70-7c7f-499b-a541-f2bc043c5339,IMPORT/25-11/00340-2,2025-11,5758.00,0,0,5758.00,pending
00000000-0000-0000-0000-000000000001,7611bdea-f2f1-42fc-8171-ddf1c884bc8e,IMPORT/25-12/00341-2,2025-12,488.00,0,0,488.00,pending
00000000-0000-0000-0000-000000000001,62f35a2d-658e-4843-966e-b60a91a84cbc,IMPORT/25-09/00342-2,2025-09,14500.00,0,0,14500.00,pending
00000000-0000-0000-0000-000000000001,a4ac3894-e6de-4952-b0b0-ccdb19845ba8,IMPORT/25-10/00343-2,2025-10,1380.00,0,0,1380.00,pending
00000000-0000-0000-0000-000000000001,49190a05-ac45-42f4-9d81-291df71fa1a7,IMPORT/25-05/00344-2,2025-05,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,d021eb5d-95e9-4823-a563-6c728c31291c,IMPORT/25-06/00345-2,2025-06,3900.00,0,0,3900.00,pending
00000000-0000-0000-0000-000000000001,eb0fc30a-064f-4046-a888-82590e906445,IMPORT/25-07/00346-2,2025-07,20010.00,0,0,20010.00,pending
00000000-0000-0000-0000-000000000001,b8ea9912-8cf0-4912-9d40-36072955878a,IMPORT/25-08/00347-2,2025-08,2635.00,0,0,2635.00,pending
00000000-0000-0000-0000-000000000001,b910d640-f20d-460e-b339-f6f6f04a28c3,IMPORT/25-05/00348-2,2025-05,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,19b0bfaf-c6f2-4d07-b35c-b62e73a8025b,IMPORT/25-06/00349-2,2025-06,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,cc60d912-a5ab-45d2-9da0-d52c5b98a41a,IMPORT/25-07/00350-2,2025-07,16354.00,0,0,16354.00,pending
00000000-0000-0000-0000-000000000001,d5b32fe5-c3e7-42df-b35f-dd5d5d61e1c4,VISTA/26-27/08/00177,2026-08,14500.00,15000,0,-500.00,paid
00000000-0000-0000-0000-000000000001,eea66549-b172-4297-ab21-e340a7801068,IMPORT/25-08/00351-2,2025-08,20620.00,0,0,20620.00,pending
00000000-0000-0000-0000-000000000001,bbaa9f4b-b828-4460-8d37-40e60212e848,IMPORT/25-01/00352-2,2025-01,7951.00,0,0,7951.00,pending
00000000-0000-0000-0000-000000000001,4eafa40d-4dc1-4f07-bd5c-2cc1342c117a,IMPORT/25-01/00353-2,2025-01,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,71d1c8d4-f9ab-4167-b3ae-65ecb633f4cb,IMPORT/25-02/00354-2,2025-02,15172.00,0,0,15172.00,pending
