allotment_id,organization_id,stored_balance,computed_balance,drift
dbda42d8-1ac6-4f80-aac4-c8eca922772a,00000000-0000-0000-0000-000000000001,0,8292,-8292
d9865b49-8ea0-46e5-9a6f-e0eb24663ee7,00000000-0000-0000-0000-000000000001,0,750,-750
dd3e2e56-d7ee-429c-ba41-e4662b5b3ed6,00000000-0000-0000-0000-000000000001,0,2250,-2250
8c13229c-0ce4-4c8d-acd8-1172c9d8c97c,00000000-0000-0000-0000-000000000001,0,2250,-2250
d2684214-917e-474b-866b-d38509a0bd53,00000000-0000-0000-0000-000000000001,0,2932,-2932
ac4ee6a6-486f-4b41-b3c7-71ce9034e813,00000000-0000-0000-0000-000000000001,0,18876,-18876
95d4bd20-0e15-4d41-8379-da5ea7d3153b,00000000-0000-0000-0000-000000000001,0,24004,-24004
0bd8f3cf-5196-4d90-b0e0-0bfd74cf5f4c,00000000-0000-0000-0000-000000000001,0,7460,-7460
866f165e-557f-4591-8050-923411f82acb,00000000-0000-0000-0000-000000000001,0,24160,-24160
eb8bd2bd-2656-48d2-a925-0bc2408ed5cb,00000000-0000-0000-0000-000000000001,0,2250,-2250
497443c8-a345-468e-bf84-e1f127c48871,00000000-0000-0000-0000-000000000001,0,31215,-31215
190eb601-0d0e-4436-b02b-dd4893a5f01b,00000000-0000-0000-0000-000000000001,0,17530,-17530
eca74bfc-ac13-4475-81df-fd93de5cbf79,00000000-0000-0000-0000-000000000001,0,7183,-7183
2cf7e5d8-e07c-4c6f-ba92-56a17206e276,00000000-0000-0000-0000-000000000001,0,4651,-4651
aa607aba-4ed2-4440-904b-677c8dbc3713,00000000-0000-0000-0000-000000000001,0,2250,-2250
a83cb8bf-79d5-41af-945e-0f9d1fd36a15,00000000-0000-0000-0000-000000000001,0,32762,-32762
7dab7637-2452-4733-b6df-b682c2da172d,00000000-0000-0000-0000-000000000001,0,23500,-23500
04ee0754-17c8-4edc-a0c1-b1c000e6b2ce,00000000-0000-0000-0000-000000000001,0,19241,-19241
12e9cb2e-a027-4cc5-886d-86d7c562ab53,00000000-0000-0000-0000-000000000001,0,56108,-56108
20fc25b0-4fcb-4ade-b806-7fe1bc2a04e7,00000000-0000-0000-0000-000000000001,0,5885,-5885
41399a68-74d6-4f82-8fd2-c3db8290ccfc,00000000-0000-0000-0000-000000000001,0,24000,-24000
b6241849-5b7a-4e1f-a213-13f2b659227f,00000000-0000-0000-0000-000000000001,0,2249,-2249
09480588-260f-4e91-bcf7-5033ba88e43c,00000000-0000-0000-0000-000000000001,0,590,-590
43eec801-0423-458f-8e6c-dcadff5fcaf2,00000000-0000-0000-0000-000000000001,0,20570,-20570
a3cfd3dc-4afc-4129-8b06-9756a905d971,00000000-0000-0000-0000-000000000001,0,4630,-4630
4d827797-b9e5-4f2d-8343-74b56ddd8df8,00000000-0000-0000-0000-000000000001,0,23605,-23605
0299869f-22a5-4429-95e8-27424b5d4291,00000000-0000-0000-0000-000000000001,4269,0,4269
d8412842-3ef5-41f7-b92e-f45608490f30,00000000-0000-0000-0000-000000000001,0,22926,-22926
498d6df6-513f-4c6b-af80-e8e4922b4d59,00000000-0000-0000-0000-000000000001,0,8129,-8129
fadc9048-80aa-4e3f-af18-704c7a471f5a,00000000-0000-0000-0000-000000000001,0,22500,-22500
372c73cb-6982-442d-99bd-56f818a444b3,00000000-0000-0000-0000-000000000001,0,4017,-4017
6bc70656-6bda-442d-b5de-957845a9f912,00000000-0000-0000-0000-000000000001,0,6594,-6594
97161abf-8476-4258-b89b-9f6059068720,00000000-0000-0000-0000-000000000001,0,14780,-14780
adf6ed96-f917-4bc2-8de7-b8027dbaaa38,00000000-0000-0000-0000-000000000001,0,22500,-22500
2a3fc12f-bcd3-4898-8930-a46ed5e7ce25,00000000-0000-0000-0000-000000000001,0,2250,-2250
8e10f843-91e1-4e44-bbfe-e8a26e3665fb,00000000-0000-0000-0000-000000000001,0,2250,-2250
40bfdd40-d013-43c1-b5e0-5b81cc7edf70,00000000-0000-0000-0000-000000000001,0,23779,-23779
972aee8a-7e77-4604-ab82-bb3e3894832f,00000000-0000-0000-0000-000000000001,0,17389,-17389
23c5e9e3-4903-464f-8cf1-6b15a4f015d6,00000000-0000-0000-0000-000000000001,0,2890,-2890
a528bed1-a3aa-4be6-9069-e23f593bdd83,00000000-0000-0000-0000-000000000001,0,2250,-2250
450ec5df-19e7-4701-8f3b-91a4f41e1058,00000000-0000-0000-0000-000000000001,0,10715,-10715
0ba96026-b84c-43fd-b6a2-4f7838410965,00000000-0000-0000-0000-000000000001,0,17536,-17536
7a7b89cf-0fde-4956-b3c5-08705f05807d,00000000-0000-0000-0000-000000000001,0,1894,-1894
7ce12566-27b9-4350-9d4f-0270d24be293,00000000-0000-0000-0000-000000000001,0,24160,-24160
60c43c2f-804e-4263-a5d5-8644b2369530,00000000-0000-0000-0000-000000000001,0,3250,-3250
6c324c5e-aeef-4e6f-9ef7-34c43ba95b3e,00000000-0000-0000-0000-000000000001,0,2250,-2250
0b41c361-9e49-4b79-bf8b-e79472e21d8d,00000000-0000-0000-0000-000000000001,0,31195,-31195
765379d8-118b-44af-aa30-79602e0297c6,00000000-0000-0000-0000-000000000001,0,1280,-1280
26c78af2-e5af-4f4c-af04-ed1e84a9359e,00000000-0000-0000-0000-000000000001,0,19786,-19786
1c8ee0ef-db6b-43b1-a9e9-234d5a3b93ca,00000000-0000-0000-0000-000000000001,0,2250,-2250
2bf4d6e0-cbe5-49f2-bd4b-a6c2fd8e19c5,00000000-0000-0000-0000-000000000001,0,40627,-40627
47a0b433-921d-4b7e-8a44-bbb373b050e3,00000000-0000-0000-0000-000000000001,0,30214,-30214
ffbcd27c-2518-45d1-aea7-1201af9a3e16,00000000-0000-0000-0000-000000000001,0,3750,-3750
c22e7ddc-1032-4544-af57-c47918fa6ab8,00000000-0000-0000-0000-000000000001,0,20920,-20920
1e6d8679-6aa7-427f-b975-146dfa792f8a,00000000-0000-0000-0000-000000000001,0,2591,-2591
70cf58d6-c59c-442f-bcb7-e982fce9a792,00000000-0000-0000-0000-000000000001,0,14635,-14635
220f6df0-3ed5-40cf-bd01-339aaa13047d,00000000-0000-0000-0000-000000000001,0,17352,-17352
966f1055-d97b-4cc8-98b7-1813c83eb3ad,00000000-0000-0000-0000-000000000001,0,3000,-3000
e64b42d4-64da-4878-b81e-4f28b67e7129,00000000-0000-0000-0000-000000000001,0,29386,-29386
e4723e45-5307-488a-9973-c9dc33ab5ae4,00000000-0000-0000-0000-000000000001,0,20946,-20946
95ab14dc-c1e7-4e0b-9109-5f606989644e,00000000-0000-0000-0000-000000000001,0,2250,-2250
677acde0-af2d-4d1c-8602-d3613da6786b,00000000-0000-0000-0000-000000000001,0,24000,-24000
4acc95f4-6a56-4163-8ede-28746e3da176,00000000-0000-0000-0000-000000000001,0,7978,-7978
979dd39a-8d84-462b-b5db-ccd885fc0208,00000000-0000-0000-0000-000000000001,0,10025,-10025
705a49c0-cb49-4536-a2c9-2c77d18ce169,00000000-0000-0000-0000-000000000001,0,12383,-12383
d807766b-8169-4e8c-9aac-196373a449ec,00000000-0000-0000-0000-000000000001,0,7618,-7618
6f66b3f8-599e-4c02-a705-ded376c67223,00000000-0000-0000-0000-000000000001,0,2250,-2250
c3a91ae8-2bf8-42ab-b4cc-d77e5ba0e5dd,00000000-0000-0000-0000-000000000001,0,6916,-6916
ba4c5c48-91b5-46db-8397-4aa7ed371200,00000000-0000-0000-0000-000000000001,0,39635,-39635
516e3c96-c474-4440-a492-8375a30eaede,00000000-0000-0000-0000-000000000001,0,9996,-9996
da23859f-7e79-4cfd-972a-a4e8115d981f,00000000-0000-0000-0000-000000000001,0,35924,-35924
7c83dcf3-f370-4430-9826-a6e78672cd5e,00000000-0000-0000-0000-000000000001,0,33304,-33304
17977b7e-5d13-47b8-8a03-3fe0588740be,00000000-0000-0000-0000-000000000001,0,18610,-18610
cf51a976-c857-46bf-ac5c-ef936afd5069,00000000-0000-0000-0000-000000000001,0,31252,-31252
69416dcc-69ff-4f82-ba4a-a9b81172d9d0,00000000-0000-0000-0000-000000000001,0,13150,-13150
ac39fc09-9c3b-449b-aac5-e211c3923fc8,00000000-0000-0000-0000-000000000001,0,2250,-2250
442fb7e6-281c-4f92-8dc3-0f6af6cd61fb,00000000-0000-0000-0000-000000000001,0,15741,-15741
a5696df7-ca6d-4c6b-bef2-a905054e3f8b,00000000-0000-0000-0000-000000000001,0,7200.3,-7200.3
452510c9-42bd-481f-b8df-4cfcdf59bb2f,00000000-0000-0000-0000-000000000001,16080,1000,15080
1573f384-8eda-4722-8c9d-fb5824d2d68e,00000000-0000-0000-0000-000000000001,0,6517,-6517
be08d917-7f06-4742-aace-543da57acd36,00000000-0000-0000-0000-000000000001,0,4683,-4683
5a0db36f-c6e8-4fab-ab76-f9ab42b23e3c,00000000-0000-0000-0000-000000000001,0,15603,-15603
f6956ad7-5d64-4b0c-99f0-998589504d34,00000000-0000-0000-0000-000000000001,0,2250,-2250
3a2ae2ea-17fd-4cdf-9005-74ebeed4c001,00000000-0000-0000-0000-000000000001,0,17460,-17460
10f786c8-3837-4bf5-9d96-10b34c9cfbb6,00000000-0000-0000-0000-000000000001,0,2433.32,-2433.32
c739ba33-407f-4f9d-a252-2a997535b10b,00000000-0000-0000-0000-000000000001,0,4668,-4668
c8a0bd76-724f-4717-b654-3ed17e3abcb1,00000000-0000-0000-0000-000000000001,0,4500,-4500
954a76d4-6294-4fd9-9c87-30457c524da9,00000000-0000-0000-0000-000000000001,0,22495,-22495
fff45ee4-c493-4b5d-abc2-2a79ee66e725,00000000-0000-0000-0000-000000000001,0,26500,-26500
74b55c6a-d263-4477-9d29-4259b77d7523,00000000-0000-0000-0000-000000000001,0,19571,-19571
d6ff5050-d218-472d-8629-1e322818167d,00000000-0000-0000-0000-000000000001,0,19499,-19499
e8175ed3-f4b9-4e8c-8756-800672d61068,00000000-0000-0000-0000-000000000001,0,21400,-21400
807af96c-1bab-4972-a055-2b143ce2d0ba,00000000-0000-0000-0000-000000000001,0,19625,-19625
98eeb599-e464-442a-be7c-f04b854c45f5,00000000-0000-0000-0000-000000000001,0,30750,-30750
332b409b-9964-4d14-afd7-d6b8d6ce6fcb,00000000-0000-0000-0000-000000000001,0,11276,-11276
981fad8e-7c7a-45a9-af81-073da2585486,00000000-0000-0000-0000-000000000001,0,13643,-13643
493bfaf1-17d0-42bb-b17b-4ed62395522c,00000000-0000-0000-0000-000000000001,0,6576,-6576
86487ac8-dd1c-42b7-89d1-689e51cfa348,00000000-0000-0000-0000-000000000001,0,24000,-24000
ce3de6e9-ffa6-4bbc-9b46-e0a146d5e9ac,00000000-0000-0000-0000-000000000001,0,15411,-15411
fd350f40-ed9a-45f8-8aa5-d7e851b263ae,00000000-0000-0000-0000-000000000001,0,24000,-24000
a6a319b2-b378-4820-bdbe-703b1c23848d,00000000-0000-0000-0000-000000000001,0,17789,-17789
6d71c50d-1efe-4198-bed3-b149788f2a88,00000000-0000-0000-0000-000000000001,0,16461,-16461
5284432c-8fee-4044-91ab-f8fff43f7c08,00000000-0000-0000-0000-000000000001,0,48653,-48653
daf72a75-d234-4c5e-8206-36bd6614babe,00000000-0000-0000-0000-000000000001,0,22225.48,-22225.48
f2eb3323-0151-4700-af4e-2f3b13979148,00000000-0000-0000-0000-000000000001,0,37000,-37000
4eaa06fe-be7b-4d8f-8cba-fd92a3d3fb69,00000000-0000-0000-0000-000000000001,0,19500,-19500
3dbc494b-8cdf-4313-b3b7-54c739b3a23e,00000000-0000-0000-0000-000000000001,0,5658,-5658
cceba8fd-0028-40cb-8f28-b96d46ac40c5,00000000-0000-0000-0000-000000000001,0,11828,-11828
5a447dd2-fab2-4ef3-8d42-75b2c36aaa4d,00000000-0000-0000-0000-000000000001,0,22735,-22735
57ea1d04-79fa-4cd5-8dcb-a9f13f6dd7de,00000000-0000-0000-0000-000000000001,0,590,-590
e18db186-e90f-48ab-80d6-0f83328bc7d0,00000000-0000-0000-0000-000000000001,0,10985,-10985
d18369d6-5435-4b4e-9880-4bb8df7a1a17,00000000-0000-0000-0000-000000000001,0,21467,-21467
0e4656ab-a418-4a6c-a856-d4b7fdcdf15b,00000000-0000-0000-0000-000000000001,0,19627,-19627
31a1c073-bb44-4019-8548-0c5a8114de7b,00000000-0000-0000-0000-000000000001,15540,0,15540
3768b49f-07b7-4161-b907-0b802a0f5754,00000000-0000-0000-0000-000000000001,0,22500,-22500
780dc984-9bf9-4aa8-bc3c-227a2829f184,00000000-0000-0000-0000-000000000001,0,9439,-9439
8e5a25a3-aa63-48ba-9534-428a57218e69,00000000-0000-0000-0000-000000000001,0,29087,-29087
a47ad7ef-bedd-401f-989d-7d3b2af250c6,00000000-0000-0000-0000-000000000001,0,2250,-2250
e51cbe99-e988-4597-8ea5-90fa4cd6496b,00000000-0000-0000-0000-000000000001,0,4600,-4600
5fb13e8c-1901-4e83-9521-51597514e131,00000000-0000-0000-0000-000000000001,0,3750,-3750
5fd2b547-48d4-4ad8-b62e-fdcc828de415,00000000-0000-0000-0000-000000000001,0,31565,-31565
4444ce1a-ff96-4227-ba27-b4cbea47a808,00000000-0000-0000-0000-000000000001,0,2150,-2150
63dc5133-4cd0-4c86-a93e-bf9b61b2d1ef,00000000-0000-0000-0000-000000000001,0,2180,-2180
811c8d66-7a3f-457b-9dcc-4f53c8671fe1,00000000-0000-0000-0000-000000000001,0,18860,-18860
8e96a43e-6fd9-4323-8d17-2c4e2317d420,00000000-0000-0000-0000-000000000001,0,7910,-7910
0a662671-85e1-4db0-80a3-811c81560053,00000000-0000-0000-0000-000000000001,0,610,-610
554f0704-337e-4989-af04-90f3048063d8,00000000-0000-0000-0000-000000000001,0,22400,-22400
be1c2b12-bbba-4fa5-b2a7-619f4991576c,00000000-0000-0000-0000-000000000001,0,2250,-2250
5348f941-ea06-47de-9913-e7c4bfcec223,00000000-0000-0000-0000-000000000001,0,32030,-32030
0a989307-6b75-425f-9096-50bad6242ed8,00000000-0000-0000-0000-000000000001,0,15850,-15850
1a0e2d19-8f39-4850-aacc-b18f2b4c729d,00000000-0000-0000-0000-000000000001,0,2797,-2797
959010dc-2b21-4db0-bbcc-902c491be61d,00000000-0000-0000-0000-000000000001,0,18732,-18732
9086606b-5e93-4208-af95-d0e4f496b7a5,00000000-0000-0000-0000-000000000001,0,2250,-2250
c4920cb0-8996-4de8-b968-805eac974201,00000000-0000-0000-0000-000000000001,0,23500,-23500
eb87b8a3-14da-484d-b2d3-af02f6765739,00000000-0000-0000-0000-000000000001,0,25192,-25192
0be240d1-c1a1-4b64-b5f7-1dfb8d074f7c,00000000-0000-0000-0000-000000000001,0,17140,-17140
1e9f3018-6098-4a56-934f-5484bca84f5b,00000000-0000-0000-0000-000000000001,0,468,-468
30427b01-fe3a-4dad-bf47-2118067791b2,00000000-0000-0000-0000-000000000001,0,31138,-31138
58645b74-d329-43a5-8a41-6a361b974d72,00000000-0000-0000-0000-000000000001,0,1000,-1000
df841318-356f-4456-8a38-b094d9648cec,00000000-0000-0000-0000-000000000001,0,8636,-8636
c95071e6-baac-4c03-9ee4-82e18f461a3c,00000000-0000-0000-0000-000000000001,0,2229,-2229
d3781754-4ad0-45fb-b64f-9153d1b33e6a,00000000-0000-0000-0000-000000000001,0,7148,-7148
fbdb22d0-94a8-44e6-9c98-b1d8881da9e9,00000000-0000-0000-0000-000000000001,0,44910,-44910
227c9652-ac75-46b7-8053-8e0762c2d6ec,00000000-0000-0000-0000-000000000001,0,33414,-33414
ce0714ff-a085-4f18-b713-5d7ea55f8d8e,00000000-0000-0000-0000-000000000001,0,56926,-56926
b257ba57-c4d2-4fa7-bf24-696f760109bd,00000000-0000-0000-0000-000000000001,0,51868,-51868
f6499a29-0bb5-4d1d-ac0c-dd3fb32a5019,00000000-0000-0000-0000-000000000001,0,6424,-6424
be73422e-cf75-4199-830c-a2601411a0ae,00000000-0000-0000-0000-000000000001,0,15529,-15529
e12a4a6d-8b94-415d-b58a-aee4e5847605,00000000-0000-0000-0000-000000000001,0,10272,-10272
4507404f-8056-48af-bccf-9df703e7d029,00000000-0000-0000-0000-000000000001,0,6946,-6946
3c9eac87-dd0b-49f5-ba27-aae22a7cf629,00000000-0000-0000-0000-000000000001,0,19137,-19137
28ab5f04-80cd-498a-8be1-c35d0d9e49af,00000000-0000-0000-0000-000000000001,0,58415,-58415
d7061409-c4f6-488a-a33c-0865eb84541a,00000000-0000-0000-0000-000000000001,0,2250,-2250
9e147869-9f68-418d-af1c-8cdb85f540ed,00000000-0000-0000-0000-000000000001,0,24468,-24468
6d852880-001e-41ee-b447-e94c58384795,00000000-0000-0000-0000-000000000001,20086,0,20086
dcb00194-e35e-4017-87a5-7a1ce16e1022,00000000-0000-0000-0000-000000000001,1000,0,1000
baec572d-bb5d-4638-aa57-89dd08e7b7eb,00000000-0000-0000-0000-000000000001,0,21400,-21400
0dad4959-5b40-4eea-ba8e-9b5a3fafae1e,00000000-0000-0000-0000-000000000001,0,4225,-4225
62dc2b76-d436-4b3d-8d68-d366afc0ac24,00000000-0000-0000-0000-000000000001,0,38773,-38773
a72d65a2-b126-48f6-8030-369501a0a7fa,00000000-0000-0000-0000-000000000001,0,23500,-23500
093692ce-7ef4-4c87-b9e5-f67444d8d286,00000000-0000-0000-0000-000000000001,0,7330,-7330
dbedf85e-9b2b-4d8a-8adc-3a2752ea907f,00000000-0000-0000-0000-000000000001,0,21824,-21824
bae60454-e3ff-4bd7-868d-14c5e5a579c8,00000000-0000-0000-0000-000000000001,0,2250,-2250
49b09056-47b3-4a11-8d08-91b6907ca646,00000000-0000-0000-0000-000000000001,0,9204,-9204
d9685ad2-82b8-4590-93fa-fdd4856e2976,00000000-0000-0000-0000-000000000001,0,2000,-2000
44de4701-9ebc-4f66-9efb-71969131f583,00000000-0000-0000-0000-000000000001,0,8443,-8443
b32803aa-3d09-4a8d-aedd-9ace748339b3,00000000-0000-0000-0000-000000000001,0,38870,-38870
ce388eea-7b90-4c85-a61f-d797e872de2f,00000000-0000-0000-0000-000000000001,0,11831.79,-11831.79
90142d7f-0cd3-4395-bc25-258ff0c2be66,00000000-0000-0000-0000-000000000001,0,10342,-10342
b7e89eb0-3d36-47ff-a391-0cd301aba9df,00000000-0000-0000-0000-000000000001,0,24000,-24000
cf20f8c1-122d-4d5b-a35d-7ab599abbea2,00000000-0000-0000-0000-000000000001,0,2250,-2250
515d2d21-d8b2-432e-928d-aefbd3c5842a,00000000-0000-0000-0000-000000000001,0,603,-603
967093eb-114f-4888-a2d2-501238d2b8d2,00000000-0000-0000-0000-000000000001,0,2250,-2250
f48bcd4d-b81e-4a57-a0f3-09dfa5e2e00f,00000000-0000-0000-0000-000000000001,0,629,-629
7aea3086-2b56-4649-8da2-a76852bcd034,00000000-0000-0000-0000-000000000001,0,31212,-31212
df2d9d44-67f4-4ba5-b0aa-981e00dd8d22,00000000-0000-0000-0000-000000000001,0,9300,-9300
1485d6cf-41d9-48f0-9bc0-40496b1c8e29,00000000-0000-0000-0000-000000000001,0,5356.34,-5356.34
378d0b50-9308-47ae-aa43-5f0a0609328e,00000000-0000-0000-0000-000000000001,0,20500,-20500
2db84571-46d6-4b51-ac45-79ace71c8554,00000000-0000-0000-0000-000000000001,0,28541,-28541
7942e994-f3e4-4fd3-bff5-777b11eb40b6,00000000-0000-0000-0000-000000000001,0,2250,-2250
9213b9cf-1bcf-41e7-a060-e578f718f991,00000000-0000-0000-0000-000000000001,0,4309.55,-4309.55
fe3f9a14-6b9b-493b-ba79-3290b7c0a9ab,00000000-0000-0000-0000-000000000001,0,31500,-31500
7f3ffec8-9b1c-4df8-bbac-f6e9bd04c00e,00000000-0000-0000-0000-000000000001,0,8004,-8004
1b83adc0-8ea9-4c38-8fe8-0b1e1cd10cc3,00000000-0000-0000-0000-000000000001,0,2250,-2250
f85396b4-e076-41a6-a5e1-c7981113df4e,00000000-0000-0000-0000-000000000001,0,2050,-2050
024b70d0-29db-40f3-a244-a9a228b5388b,00000000-0000-0000-0000-000000000001,0,45879,-45879
6cd23393-298c-495f-ae83-185c23576866,00000000-0000-0000-0000-000000000001,0,19345,-19345
8c07adec-fe19-4c85-b350-e57228e17f68,00000000-0000-0000-0000-000000000001,0,4226,-4226
272577fa-3e31-4571-a9b3-38227ae0dd12,00000000-0000-0000-0000-000000000001,0,6556,-6556
bdb54e25-310b-4a05-b472-f1ba8158fefe,00000000-0000-0000-0000-000000000001,0,2250,-2250
ef324b99-76b4-42bc-a62c-db989268a4d0,00000000-0000-0000-0000-000000000001,0,9397,-9397
10faeb4e-dee0-45d4-9abc-634cebf44af0,00000000-0000-0000-0000-000000000001,0,10076,-10076
afe238a8-b065-4ef9-905a-7ae15495c488,00000000-0000-0000-0000-000000000001,0,2250,-2250
e3422f73-1205-4829-8df2-d134f29b5b5e,00000000-0000-0000-0000-000000000001,0,4846,-4846
05a7138b-3291-401c-b2bf-28981d85d111,00000000-0000-0000-0000-000000000001,6598.319999999949,755.32,5842.999999999949
ec9c2967-7486-47d6-9cc6-008ff6c6d47a,00000000-0000-0000-0000-000000000001,0,24468,-24468
b46cb807-c10b-4429-97e3-b1f1484fa2e9,00000000-0000-0000-0000-000000000001,0,19690,-19690
