id,organization_id,entry_date,period,description,source_table,source_id,is_reversal_of,posted_at,posted_by,metadata
26b7dc18-5219-4e01-bb98-c20d34feacdd,00000000-0000-0000-0000-000000000001,2025-04-06,2025-04,Payment Received - IMPORT/R25-04/00217-3,receipts,75c7722f-21ed-4ccc-b496-0e8d7e6957c0,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
10ab7a7c-35ec-4f64-ae26-77b259b14b5c,00000000-0000-0000-0000-000000000001,2025-05-16,2025-05,Payment Received - IMPORT/R25-05/00218-3,receipts,f97580e7-e3ab-459e-a935-459f3c43dfb1,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
4e5b45b8-ea0a-4601-a7fe-f00da73cf5c1,00000000-0000-0000-0000-000000000001,2025-07-27,2025-07,Payment Received - IMPORT/R25-07/00219-3,receipts,8fab09ac-e6c4-48b4-9d59-f8ef64565b27,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
378ffd04-8c44-4b28-b79c-00e2d47b8e97,00000000-0000-0000-0000-000000000001,2025-07-28,2025-07,Payment Received - IMPORT/R25-07/00220-3,receipts,9c9759a4-c39d-4b50-b6d8-a578ce2fb2a7,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
38f0b2bb-65d6-4f7c-b71a-498e8bd635b1,00000000-0000-0000-0000-000000000001,2025-07-28,2025-07,Payment Received - IMPORT/R25-07/00221-3,receipts,70ee1a18-8a3d-4d5b-9a94-1e94ce543750,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
15f01e47-3020-4672-8b46-b88fa872cb7b,00000000-0000-0000-0000-000000000001,2025-08-03,2025-08,Payment Received - IMPORT/R25-08/00222-3,receipts,92fb0b1f-e70e-44bb-9ecc-b47a4994d9b7,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
888fe62c-fe97-4e04-ba33-0f9be803880c,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Payment Received - IMPORT/R25-09/00223-3,receipts,b6f842a6-26fe-46d3-91e4-7cbbeb5f014b,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
cbfdf65e-e327-4598-ae5c-f5acb4ca351b,00000000-0000-0000-0000-000000000001,2024-11-03,2024-11,Payment Received - IMPORT/R24-11/00224-3,receipts,6691edd9-90a3-40cb-ae49-0e612dd1a635,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
98511588-80e3-408d-a75f-72e212aef153,00000000-0000-0000-0000-000000000001,2024-11-07,2024-11,Payment Received - IMPORT/R24-11/00225-3,receipts,913a55bb-a8dd-4a25-a3f8-fdb2e2695d7d,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
8a4266ed-cdf0-4917-ab65-064956429496,00000000-0000-0000-0000-000000000001,2024-11-07,2024-11,Payment Received - IMPORT/R24-11/00226-3,receipts,fab12428-aaaa-4629-8260-288a81acc821,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
2d48f0dc-f6df-4de2-9527-eb5347f32ac5,00000000-0000-0000-0000-000000000001,2024-12-08,2024-12,Payment Received - IMPORT/R24-12/00227-3,receipts,aba575f1-5d3c-488a-a10a-b2720c2c1cb8,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
d12494a1-2754-47f6-a4d6-699a8c9a04c0,00000000-0000-0000-0000-000000000001,2025-01-10,2025-01,Payment Received - IMPORT/R25-01/00228-3,receipts,6aa991e7-9567-4e77-adcf-d0fe2ed25ba7,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
e5eea750-910b-4af0-85d2-e85f8a838e62,00000000-0000-0000-0000-000000000001,2025-01-10,2025-01,Payment Received - IMPORT/R25-01/00229-3,receipts,a362e77e-0407-49ef-adc5-2fe386a130a4,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
66e5ea2d-0e29-4755-bdc4-38413b915691,00000000-0000-0000-0000-000000000001,2025-02-08,2025-02,Payment Received - IMPORT/R25-02/00230-3,receipts,d6637023-d735-49b3-a0fb-09663dbdbfeb,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
6060c3b6-c70e-4622-8fc1-d069234e31a1,00000000-0000-0000-0000-000000000001,2025-03-08,2025-03,Payment Received - IMPORT/R25-03/00231-3,receipts,09e2d59a-de8c-4676-8c65-a700dcf98fcf,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
8d099126-41a1-4e23-98fe-eea8db24b370,00000000-0000-0000-0000-000000000001,2025-04-11,2025-04,Payment Received - IMPORT/R25-04/00232-3,receipts,6b8f993b-7538-49dd-9997-b105812f1e03,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
f28bbb2c-39f3-47e3-a766-7dfd034fcbb4,00000000-0000-0000-0000-000000000001,2025-05-06,2025-05,Payment Received - IMPORT/R25-05/00233-3,receipts,5ad8d57a-82c7-48ce-975d-b40cef82b99f,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
a0a407da-b643-48ef-b622-369c5b19cd11,00000000-0000-0000-0000-000000000001,2025-06-07,2025-06,Payment Received - IMPORT/R25-06/00234-3,receipts,403e1817-ac5b-4046-9d28-24608da2dcb9,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
b3d0f2d3-d304-43d8-8d53-b6e7ca74baa3,00000000-0000-0000-0000-000000000001,2026-06-27,2026-06,Payment Received - VISTA/26-27/06/00158,receipts,c329258a-901f-404f-8822-6cb17a8a5edc,null,2026-06-27 05:47:45.899618+00,null,"{""payment_mode"":""upi"",""receipt_type"":""booking""}"
6f3d6989-f6e7-4f3e-b769-0255c7a2f485,00000000-0000-0000-0000-000000000001,2026-06-27,2026-06,Onboarding Charges Received,receipts,c329258a-901f-404f-8822-6cb17a8a5edc,null,2026-06-27 05:47:45.899618+00,null,"{""kind"":""onboarding_income"",""receipt_type"":""booking""}"
8808805d-07a2-4536-b16a-d69f6f2e6159,00000000-0000-0000-0000-000000000001,2026-07-22,2026-07,REVERSAL of Invoice 5046d523-dd64-41d2-80e9-d8160c921874 — invoice amount changed,invoices,5046d523-dd64-41d2-80e9-d8160c921874,4d174715-9c8e-42e9-a67c-0f361dbd4495,2026-07-22 10:43:45.275809+00,null,"{""reversal_reason"":""invoice amount changed""}"
eb8aa15b-c2d7-4868-a788-8035bf8bcbf8,00000000-0000-0000-0000-000000000001,2026-07-22,2026-07,Invoice 5046d523-dd64-41d2-80e9-d8160c921874 (corrected),invoices,5046d523-dd64-41d2-80e9-d8160c921874,null,2026-07-22 10:43:45.275809+00,null,{}
cfe223ca-cb2a-4fed-af4a-c606275d9314,00000000-0000-0000-0000-000000000001,2025-07-08,2025-07,Payment Received - IMPORT/R25-07/00235-3,receipts,d7c96f9a-1819-4311-b5fb-e95e0d319393,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
0716f7a2-6b01-4d15-b52c-c924bb19bb84,00000000-0000-0000-0000-000000000001,2025-08-07,2025-08,Payment Received - IMPORT/R25-08/00236-3,receipts,a02d1f47-5451-43c4-8764-29a1f3452c0d,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
b7a2096f-a79c-4e45-9f6c-94da5cff0102,00000000-0000-0000-0000-000000000001,2025-09-08,2025-09,Payment Received - IMPORT/R25-09/00237-3,receipts,2d461972-b3cc-44d9-bfce-2362b0a95e3c,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
3a240315-5ede-4391-b635-ee6774923e41,00000000-0000-0000-0000-000000000001,2025-10-07,2025-10,Payment Received - IMPORT/R25-10/00238-3,receipts,6c60eb33-740e-4635-bfcb-3faea99f27c8,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
4e1f0a34-6188-4b0a-ab94-7230466f44c0,00000000-0000-0000-0000-000000000001,2025-11-07,2025-11,Payment Received - IMPORT/R25-11/00239-3,receipts,dbe953be-bf99-4dd5-a9e9-16602839ac24,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
f8ea8a72-681f-4e02-b9f3-b8a31f41d51f,00000000-0000-0000-0000-000000000001,2025-11-07,2025-11,Payment Received - IMPORT/R25-11/00240-3,receipts,4777e3f5-d468-4cb8-9659-fccd7963363f,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
6f99f022-d9a4-4bc1-92c5-e60b33123a4a,00000000-0000-0000-0000-000000000001,2025-04-14,2025-04,Payment Received - IMPORT/R25-04/00241-3,receipts,ebf30597-467e-4888-9186-dbf413f932d5,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
52066672-01ce-4f36-8453-a7b127ab75ec,00000000-0000-0000-0000-000000000001,2025-04-16,2025-04,Payment Received - IMPORT/R25-04/00242-3,receipts,c7e59276-a95a-4a21-9dd5-e706a3e60dcd,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
fe8b33ce-b349-455a-b499-9be7439e1678,00000000-0000-0000-0000-000000000001,2025-04-16,2025-04,Payment Received - IMPORT/R25-04/00243-3,receipts,1f5782ef-8788-4b1a-8c18-087fa3bee04e,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
e3841573-e407-49f4-ab91-afa373313329,00000000-0000-0000-0000-000000000001,2025-05-03,2025-05,Payment Received - IMPORT/R25-05/00244-3,receipts,76460e67-8dd3-4722-9889-209efa474dd1,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
17fbeed3-ee59-4ce6-bd2b-f4ec0966b85c,00000000-0000-0000-0000-000000000001,2025-06-07,2025-06,Payment Received - IMPORT/R25-06/00245-3,receipts,6998b2d7-1f7e-40eb-8351-ed1b45fe469b,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
2959bff1-7e73-4e98-83b7-b31699edfabf,00000000-0000-0000-0000-000000000001,2025-07-08,2025-07,Payment Received - IMPORT/R25-07/00246-3,receipts,f0f8f15b-c66f-418e-875f-00b4f1faaea4,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
3944f290-6437-494a-87e4-adf05d487044,00000000-0000-0000-0000-000000000001,2025-08-07,2025-08,Payment Received - IMPORT/R25-08/00247-3,receipts,9694eea8-ce26-4550-8db2-3af81f14230b,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
fc8b892a-3465-407f-932e-c2ca3754c67e,00000000-0000-0000-0000-000000000001,2025-09-05,2025-09,Payment Received - IMPORT/R25-09/00248-3,receipts,cd5137ef-d88f-4080-a1f9-803af027003c,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
24e38be2-072d-4bce-8cd1-02c2d9219993,00000000-0000-0000-0000-000000000001,2025-09-27,2025-09,Payment Received - IMPORT/R25-09/00249-3,receipts,091da92a-cfcc-42a4-84cf-0f50499a9192,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
9f1942cf-9082-4e56-9e2b-2ccc645bb4e6,00000000-0000-0000-0000-000000000001,2025-10-05,2025-10,Payment Received - IMPORT/R25-10/00250-3,receipts,860f6810-40bc-48a4-9f90-ba942f225476,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
a523766e-d00b-41d6-824a-769ba8c518d0,00000000-0000-0000-0000-000000000001,2025-11-01,2025-11,Payment Received - IMPORT/R25-11/00251-3,receipts,b0fa74c8-0d40-4218-af72-0d1930c84778,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
249a0b3e-ea12-4293-ae04-bca440577c61,00000000-0000-0000-0000-000000000001,2025-12-07,2025-12,Payment Received - IMPORT/R25-12/00252-3,receipts,2f440d0d-b71c-4216-aae7-31baaa08ebbb,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
702c060c-d4e2-46ec-85d3-eb2cca301f5f,00000000-0000-0000-0000-000000000001,2025-12-07,2025-12,Payment Received - IMPORT/R25-12/00253-3,receipts,180872b8-598a-4e64-883a-0a1666f9f81b,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
2f29c34a-c28e-4b9d-9bd2-1e6d256e6d3a,00000000-0000-0000-0000-000000000001,2026-01-05,2026-01,Payment Received - IMPORT/R26-01/00254-3,receipts,7fa50666-3024-41e0-a24f-f8a8e0ce1065,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
c8eff2af-cb18-4b2a-a9f2-1f24fb02ca7f,00000000-0000-0000-0000-000000000001,2025-06-30,2025-06,Payment Received - IMPORT/R25-06/00255-3,receipts,6401b38a-c5bb-4666-8a64-3aba1c88903c,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
a8bc945a-4a3a-4616-ab07-7c808bd7f28c,00000000-0000-0000-0000-000000000001,2025-07-01,2025-07,Payment Received - IMPORT/R25-07/00256-3,receipts,532f60ae-37fe-419d-b3af-22a7e6c60faa,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
49948f18-ddc2-468d-a8d7-57275136b978,00000000-0000-0000-0000-000000000001,2025-07-01,2025-07,Payment Received - IMPORT/R25-07/00257-3,receipts,b9cedd7f-3aa9-4e25-bcc9-0b8bd85076a6,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
1bcde7d0-0542-4ca4-a79c-029696a38221,00000000-0000-0000-0000-000000000001,2025-08-03,2025-08,Payment Received - IMPORT/R25-08/00258-3,receipts,4a78ac57-5d91-4b57-81eb-b0abacd482e3,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
8d5164f4-b8bf-4716-8454-6feabaeafa04,00000000-0000-0000-0000-000000000001,2025-06-21,2025-06,Payment Received - IMPORT/R25-06/00259-3,receipts,52d66215-fe72-41f2-af15-e78f66c1fb48,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
d29cf70d-0997-4fd5-a035-88659b6ae2e1,00000000-0000-0000-0000-000000000001,2025-06-30,2025-06,Payment Received - IMPORT/R25-06/00260-3,receipts,fcb89a9b-fc09-432d-87d7-4658e8dfe48a,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
01dd5b25-bc57-4c22-96c2-fd532a5086e2,00000000-0000-0000-0000-000000000001,2025-06-30,2025-06,Payment Received - IMPORT/R25-06/00261-3,receipts,4c89d206-f920-4c93-a20e-43c7d2c0045b,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
50aa6aae-4c99-42c2-a878-599ea6798cc8,00000000-0000-0000-0000-000000000001,2025-07-02,2025-07,Payment Received - IMPORT/R25-07/00262-3,receipts,6e69683e-a3e3-41e2-8352-44ec31e18b2a,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
ceed31ee-3e86-4385-8949-6a926c30a24c,00000000-0000-0000-0000-000000000001,2025-07-07,2025-07,Payment Received - IMPORT/R25-07/00263-3,receipts,554b7dbf-4cd5-40c2-bfb9-859e35452fcc,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
3084297c-b72f-4343-becd-66dc99501285,00000000-0000-0000-0000-000000000001,2025-07-07,2025-07,Payment Received - IMPORT/R25-07/00264-3,receipts,ee97cf5c-d18c-4de9-abe3-6fe565fdf4f2,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
b918b3e6-5dcc-4672-be2d-24f23b5378b7,00000000-0000-0000-0000-000000000001,2025-05-10,2025-05,Payment Received - IMPORT/R25-05/00265-3,receipts,3bc909ba-1f37-4876-9062-59f5f26315be,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
90597f04-d046-4330-ab51-3ba7b07834ac,00000000-0000-0000-0000-000000000001,2025-05-11,2025-05,Payment Received - IMPORT/R25-05/00266-3,receipts,f4161750-7173-486f-a8b7-65ceb50856ba,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
0d3fd06a-ced8-47b9-8b8a-2a8627e01a4d,00000000-0000-0000-0000-000000000001,2025-05-11,2025-05,Payment Received - IMPORT/R25-05/00267-3,receipts,fa17f6b3-0260-406e-9509-e0ed3f076508,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
0f82128d-4490-4110-badb-310bdb5154c1,00000000-0000-0000-0000-000000000001,2026-06-27,2026-06,Payment Received - VISTA/26-27/06/00159,receipts,4d80f588-89c8-4d9b-a601-d1342bbfe56f,null,2026-06-27 09:40:37.749702+00,null,"{""payment_mode"":""upi"",""receipt_type"":""booking""}"
d1e0fd02-bf56-4635-8f92-a50117609583,00000000-0000-0000-0000-000000000001,2026-06-27,2026-06,Onboarding Charges Received,receipts,4d80f588-89c8-4d9b-a601-d1342bbfe56f,null,2026-06-27 09:40:37.749702+00,null,"{""kind"":""onboarding_income"",""receipt_type"":""booking""}"
72fe6bdd-9cce-452e-8506-4a15ad1ef636,00000000-0000-0000-0000-000000000001,2026-07-22,2026-07,REVERSAL of Invoice fce0dd71-ff55-4d41-93b7-ab538e495206 — invoice amount changed,invoices,fce0dd71-ff55-4d41-93b7-ab538e495206,0c0bdb76-ee6b-43a4-b89d-12ee5ab3f1d2,2026-07-22 10:43:59.022159+00,null,"{""reversal_reason"":""invoice amount changed""}"
ca0a7094-24fa-4700-a4e9-32e8e109736b,00000000-0000-0000-0000-000000000001,2026-07-22,2026-07,Invoice fce0dd71-ff55-4d41-93b7-ab538e495206 (corrected),invoices,fce0dd71-ff55-4d41-93b7-ab538e495206,null,2026-07-22 10:43:59.022159+00,null,{}
73c630fb-a955-4c52-8238-60f39ed7cd8d,00000000-0000-0000-0000-000000000001,2025-06-04,2025-06,Payment Received - IMPORT/R25-06/00268-3,receipts,b2cb7fe3-7456-4d33-9b1e-4402446e9f13,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
3d52bcaf-dcf3-4c25-ac19-5ac1902a2522,00000000-0000-0000-0000-000000000001,2025-07-04,2025-07,Payment Received - IMPORT/R25-07/00269-3,receipts,7b0fc3b9-21b9-4789-8466-76090b2c3dd1,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
687c0433-848c-4bd4-8048-3d11c57090f6,00000000-0000-0000-0000-000000000001,2025-07-04,2025-07,Payment Received - IMPORT/R25-07/00270-3,receipts,73e3d82d-eb28-4b8c-83f0-8c205588d8e3,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
451d06c7-c7cf-4010-8a30-e55323800dbb,00000000-0000-0000-0000-000000000001,2025-07-04,2025-07,Payment Received - IMPORT/R25-07/00271-3,receipts,58c67e4d-45cd-4bf3-a658-23370d4dbafa,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
15399692-5b28-459e-b738-00012f2b93a4,00000000-0000-0000-0000-000000000001,2025-08-09,2025-08,Payment Received - IMPORT/R25-08/00272-3,receipts,8c6afb1c-741e-41d2-9216-3b355f2ef7e7,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
a3757272-2d33-4dee-9ff5-066c0dfd9b5e,00000000-0000-0000-0000-000000000001,2025-08-09,2025-08,Payment Received - IMPORT/R25-08/00273-3,receipts,69e3d435-32b7-41d7-adc0-30aba39b4ffb,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
ec71928b-5b62-4452-b8d0-9306dec9d9f1,00000000-0000-0000-0000-000000000001,2025-08-09,2025-08,Payment Received - IMPORT/R25-08/00274-3,receipts,ad377226-16c5-4231-b4be-b515cf1b3be2,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
6802c3dd-544c-42bd-9a80-e2885613b068,00000000-0000-0000-0000-000000000001,2025-08-09,2025-08,Payment Received - IMPORT/R25-08/00275-3,receipts,f3757b6c-d651-4b91-8358-609f0a152efa,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
380bd065-883a-4441-a337-77ba475f3615,00000000-0000-0000-0000-000000000001,2024-08-15,2024-08,Payment Received - IMPORT/R24-08/00276-3,receipts,24e3eb39-85fc-4300-b835-8a429dad73e4,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
00eb2bd7-ec48-40b2-87be-2b52cd3e487d,00000000-0000-0000-0000-000000000001,2024-09-18,2024-09,Payment Received - IMPORT/R24-09/00277-3,receipts,57a08d80-9709-4aea-8f29-db6d63ce9da1,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
798e4e22-866b-417c-88df-573ec56ed67a,00000000-0000-0000-0000-000000000001,2024-09-18,2024-09,Payment Received - IMPORT/R24-09/00278-3,receipts,50d864db-697a-4854-863c-5c3bb4848a4e,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
852839fd-4ecb-4003-93d6-c56a32cd76c6,00000000-0000-0000-0000-000000000001,2024-10-08,2024-10,Payment Received - IMPORT/R24-10/00279-3,receipts,6fa4f52e-ab3b-401c-bff3-4bcced689b37,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
1ff3d2fe-465b-45bc-afd3-317a29eee50f,00000000-0000-0000-0000-000000000001,2024-11-07,2024-11,Payment Received - IMPORT/R24-11/00280-3,receipts,401fe321-69fb-443f-9d7a-5102ab9e867e,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
f1205f00-079e-4647-b013-b795d7594708,00000000-0000-0000-0000-000000000001,2024-12-18,2024-12,Payment Received - IMPORT/R24-12/00281-3,receipts,b21608d8-c1d1-4b22-9fe1-4b5ee61919ff,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
5c8255f9-03d1-420c-a993-7c34c1716102,00000000-0000-0000-0000-000000000001,2025-01-03,2025-01,Payment Received - IMPORT/R25-01/00282-3,receipts,a87bc61b-cfee-4d29-b97c-41e57578828c,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
dce9801d-fa6e-4052-a609-ff048af2ef7a,00000000-0000-0000-0000-000000000001,2025-02-09,2025-02,Payment Received - IMPORT/R25-02/00283-3,receipts,e1b3c943-ae64-434c-bdc4-8f958c74a99e,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
6229968e-555a-4903-8009-dbdfad6a951a,00000000-0000-0000-0000-000000000001,2025-03-09,2025-03,Payment Received - IMPORT/R25-03/00284-3,receipts,066dacac-ad10-4ab3-a584-44be724f9095,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
30d53e0d-ec24-4642-9efc-3b79231e43d0,00000000-0000-0000-0000-000000000001,2025-05-03,2025-05,Payment Received - IMPORT/R25-05/00285-3,receipts,038d85c9-f2ad-4d2d-b6e2-78ee8f6d07d5,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
c6e1395d-09b7-45ac-b0c9-8ab3607d9a7d,00000000-0000-0000-0000-000000000001,2025-05-03,2025-05,Payment Received - IMPORT/R25-05/00286-3,receipts,9da28057-f609-4cfd-8d93-2313f49bbfe7,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
cd5dfc9e-3bfc-4aad-9aeb-a3cc69227019,00000000-0000-0000-0000-000000000001,2025-06-01,2025-06,Payment Received - IMPORT/R25-06/00287-3,receipts,5ecffaf1-483e-4133-b055-8c03688998f3,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
5bacac43-6a3a-4626-9141-7ba2b25b99d0,00000000-0000-0000-0000-000000000001,2025-07-06,2025-07,Payment Received - IMPORT/R25-07/00288-3,receipts,9021c2b5-3493-4409-b1c2-0c3dc083f17c,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
21da6ca3-2608-4204-afdc-494ad9a069fb,00000000-0000-0000-0000-000000000001,2025-08-07,2025-08,Payment Received - IMPORT/R25-08/00289-3,receipts,5c96845e-1ace-4e37-9afe-0d9ed575b3a0,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
03981748-d7c7-4908-9d30-3bf5352f9f0c,00000000-0000-0000-0000-000000000001,2025-09-04,2025-09,Payment Received - IMPORT/R25-09/00290-3,receipts,ae2451a5-91bd-48e1-b342-c34b54cd5e83,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
c8539a4a-b002-4b0e-a62c-111a9b7bda86,00000000-0000-0000-0000-000000000001,2025-09-04,2025-09,Payment Received - IMPORT/R25-09/00291-3,receipts,f07ed440-6d31-4ccf-bc58-f2173b1c1877,null,2026-07-24 12:25:19.221976+00,null,"{""payment_mode"":""Import-Excel"",""receipt_type"":""payment""}"
