asset_id,asset_type,purchase_date,allocation_date,asset_start_date,date_source,asset_age_days,asset_age_years
4127c641-b61c-4c57-911b-849032138a56,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
1acf99d6-b5d6-49b1-b102-e544c50a41a4,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
8376fbc5-6fad-47e7-92fd-0f4b5b3ff302,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
6e7febe9-ee65-4fad-8d38-7d50bbe6ba41,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
4acea0db-c8bc-4068-a2b3-c08755d6d370,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
69f1210d-c843-4637-afd6-f6541b6d7040,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
350a5d9f-c741-4da5-9c41-4d6628f4be60,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
36f7edf9-6161-4d38-b484-e65b0b545b8b,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
d808c152-ecd9-40b8-a60b-cc800d25e27d,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
affc59e1-4e50-4b39-9026-c4adbf601fdb,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
ef9a41c0-4e35-474e-ab7b-3ca0833228c2,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
97248d4f-b62a-4315-9915-18dee0224ade,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
a13f0c50-2845-4ab1-b7f1-5955c25ff6ee,Induction Stove,,2026-04-10,2026-04-10,allocation_date,125,0.34
02467f34-667c-4200-bf02-090ec6274180,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
08635064-b234-4460-b461-39a5eb86c144,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
5cafe387-b6ea-41dc-a4bc-777ac1e84b85,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
edc229b9-aa25-4f57-acf9-d992974aa798,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
24eb48f0-199e-4932-9b67-5ec3dd853112,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
65f89850-5c79-40b4-b6e5-d9fa4f66557e,Microwave Oven,,2026-04-10,2026-04-10,allocation_date,125,0.34
1967bad2-ccb8-4c40-8ee0-2c4dfe7440aa,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
e023aafd-324b-46e0-9d1c-4185c31eab44,RO Water Purifier,,2026-04-10,2026-04-10,allocation_date,125,0.34
708fa4ef-732d-42b3-a703-662c7856927e,Shoe Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
f9bfe028-7c8b-4738-a673-dd78b0818535,Sofa,,2026-04-10,2026-04-10,allocation_date,125,0.34
3d922a51-fe63-417d-8da2-a5bf53202a07,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
9c3191a4-5585-4167-8008-5bb1f5b83502,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
d6aa081d-70e8-45b2-9eec-367e7eb38ec8,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
8fa7ae15-a7c0-48bd-a956-fb3413636488,TV,,2026-04-10,2026-04-10,allocation_date,125,0.34
fe147861-628d-44a6-90c3-b11e362a15ce,Washing Machine,,2026-04-10,2026-04-10,allocation_date,125,0.34
8a0f6aac-358b-4bf0-9672-f1ddfaf4f48a,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
03a83019-dd0e-4ab1-8e20-d1ad13a04ea8,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
61507e8e-6567-48b7-b838-3e16c2397da7,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
db7f65e5-9fe6-4986-a7ac-37fbdddff609,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
c76bf49d-62c5-4005-8c75-3b944e8d8aaf,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
3bc41eb4-feb0-4e73-9cd9-345d91186522,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
228658f4-68c6-4d7c-ad31-dd14deae0fc4,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
85db7457-ce74-4870-b20f-9232da18cd1b,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
3b7770a9-6095-4c9b-803d-f17f8a52d1c9,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
1a465956-4b83-481c-90aa-4e2bd9f669ee,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
941f8de5-0039-404d-a409-101f15d70eab,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
b202ac1c-f242-44ab-a465-443432848f8e,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
8856a21d-821d-4515-8d16-e58c52243b7d,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
faac34bc-4f99-4389-a98b-3c16d42812b8,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
8fb20c02-0c2e-4e77-ace6-86c1cce40d44,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
1ca2b66b-652c-4bb5-9587-7a7d88360732,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
dbb4e06f-cc85-42a7-a42d-b636e194e3c2,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
dce1b777-12db-4b41-9536-16a7665779cd,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
d7f13961-48b6-4d7b-b0ec-72d3f967ba40,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
e5b92bd1-9976-4a99-93cc-d22f48e894b6,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
22131ef0-b296-4a2d-9522-65edf9d89dee,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
18b794e6-0e3b-4ee6-8ff7-df79414700a3,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
4da383bd-cc92-459f-88de-bd50dfec1bc5,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
31c95f11-ae76-4640-bdfa-d92f44b8195f,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
e0b06d6a-cf22-4125-a6b3-ff4c53560aac,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
cadeeac7-7077-4edf-821e-2fff39de5ce1,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
c9db82aa-39ec-404f-b045-4c140ea217e5,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
0e9127c1-dd69-4c46-9126-a605af00881c,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
4eca5eca-6f52-4f2d-b536-454eb2c68a15,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
323a7b45-f686-46f0-89ff-a3d178d87a9c,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
79fbcae3-88d1-4402-964f-6d375ca1d389,Induction Stove,,2026-04-10,2026-04-10,allocation_date,125,0.34
2fc10db6-64e0-41df-baf0-8bdc9502f776,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
acb43ebd-66dd-4a28-862b-afd26910da82,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
32de34c5-5da8-4ce6-84c3-4a6b8d7855eb,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
5b028d5a-0378-4ebb-a876-7a01e54b7e0f,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
a9e7c679-eb77-4140-9e8e-6126fb83fd19,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
04e30c01-39cc-4fe4-8afc-4ad1b2c7eee9,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
0e86adce-207d-46e0-8fb3-a51945c18e02,Microwave Oven,,2026-04-10,2026-04-10,allocation_date,125,0.34
0be59d03-abb4-4b0b-9cf8-da4d6bca575d,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
531fd0db-e47f-4d8b-8728-dae79c326c8b,RO Water Purifier,2023-04-03,2023-04-03,2023-04-03,purchase_date,1228,3.36
03ae8d0d-4d90-42c5-9857-207b132a4685,Shoe Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
52eacfc2-7653-42ea-9d6c-1130dc1e3b79,Sofa,,2026-04-10,2026-04-10,allocation_date,125,0.34
a157e653-f7e6-40dc-8bc6-0d4082147d79,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
3cf102d1-9729-4082-a55f-d031d3d2c075,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
b451b3ea-d625-47c0-89ba-14591fc16c50,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
882fbc52-86a2-4581-86ac-7bc0c47f3f03,TV,,2026-04-10,2026-04-10,allocation_date,125,0.34
e91395e9-65c4-4ca0-96d1-312e44c08e92,Washing Machine,,2026-04-10,2026-04-10,allocation_date,125,0.34
b8d03f02-7c55-4a9a-a74f-93b3ee3469ef,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
174f192d-5c8c-4a99-b2a0-8969c74e82af,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
1f66dc02-27aa-4363-bd97-2df70371ebb0,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
ce9964be-389f-4a84-b81c-ea22ddc62eb4,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
32416d58-60cb-49a8-9d45-42e68272c044,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
3dbc7592-a86c-46d0-b08c-dadf816e376c,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
a10d884a-abcc-4379-820b-359fb8948831,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
da2a1d1e-02dc-45a2-97e6-b7ea9b31038b,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
347c9173-749b-411c-b3bc-3b33efbad727,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
890c731f-c754-473a-8073-dddea821b03a,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
8b260938-529c-4527-9622-9e31f3b35bca,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
9119d443-02f9-4dc5-8235-c98702f25ce2,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
06f26b03-b23f-40bc-9343-e6ec40ce50cc,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
8daf1183-8fe8-4151-843a-b7e337863cfc,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
822cc356-056a-4cef-8ae6-3ccc995937fb,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
0005fdf1-ce7c-4ae0-a3f1-6c97d57df2cc,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
c6d34ded-032e-40a5-93c1-9762e101bab5,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
9044bf16-22b0-4aec-9820-b377e55f80ad,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
3020afd9-cee6-49de-90d3-77a18023d86e,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
11cafc09-e28b-449f-81be-943e55210103,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
2fc7884a-57c9-4449-9ed4-362d2a1be5ea,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
d7fca567-ee6d-446e-bcb4-b66de45785e3,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
a53f936a-4736-41c6-9315-d946a3c071d0,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
c7f7b971-19fa-46c7-849d-4c5982a86ff7,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
d3a112e4-d578-4d5c-ac52-9a9c551f924a,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
e2fdb037-ac4f-4f97-b5cf-0409540e4991,Induction Stove,,2026-04-10,2026-04-10,allocation_date,125,0.34
3df1c8ab-d1ad-4212-85a2-df0bf0d916a6,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
9ef6691d-a376-4bc2-8b65-55b8e66b0b02,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
67d91b82-ea9e-47f0-8158-fa6627a209fa,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
d814617a-9d75-46eb-b39e-918f593693c5,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
c2b9ec80-df03-45f0-ab93-1109fcd8d586,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
7f9e2e6f-3a38-4f00-9813-157956b1d652,Microwave Oven,,2026-04-10,2026-04-10,allocation_date,125,0.34
6c6ff729-5d35-449c-a62d-be86b5c90f2e,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
3b8bb692-7a19-4edd-9e46-ac377618d820,RO Water Purifier,2026-02-09,2026-02-09,2026-02-09,purchase_date,185,0.51
bbd7edd0-4a1f-41cf-a4a9-00175b37bd63,Shoe Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
8ec4d187-9005-4a7a-8f05-5595acd7036c,Sofa,,2026-04-10,2026-04-10,allocation_date,125,0.34
11f5cf8a-e7e3-4b82-a952-98842536a356,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
c3958dee-851d-470b-904b-2481b8a86eef,Table Fan (Wall),,2026-04-10,2026-04-10,allocation_date,125,0.34
59bcd00f-90a9-4dc0-b1cd-bf61401d5de7,TV,,2026-04-10,2026-04-10,allocation_date,125,0.34
a8fae757-b9cc-4af6-994d-cba3c67bd409,Washing Machine,,2026-04-10,2026-04-10,allocation_date,125,0.34
2b2f6325-f71e-4739-ae56-b3f912714978,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
9825178f-ed2c-476b-b220-330e7408dcad,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
22f8ad1d-d97f-49b9-b616-bc87fc3f6766,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
c3834c9e-f116-40fa-a168-fb48b97bd0ef,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
206a4ea2-cff6-4a4f-8596-10f3ead786ff,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
4f55fd06-452a-4dd5-9d0f-00e38f0fe797,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
8a6e73ed-3117-4620-a1f7-64b158e8fe2e,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
1b782ebd-3a13-462a-a037-1fc06e16a477,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
d0d98fe4-7312-41ea-97be-d53b3ec87461,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
6faf14b4-1606-4341-94a0-230cd73aedc6,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
68971ccc-9ffd-492d-ae16-24e68e3838ec,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
13b5d459-2df0-473b-adc7-cd2cd7dc01db,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
d56d6d9a-fd8a-4af4-a036-dfc5db7b67b1,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
917fef0b-8dc7-4894-a7cb-a27444429ea6,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
705c3df1-bef3-41c3-94c7-67de54a65ec5,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
9e532a16-590b-4004-9863-8cc0a6c4844a,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
9dc88e29-1681-411f-9e12-db576e61896e,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
dea6d8fa-cde2-4ee3-9355-8b9eff5aaf58,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
aedc50be-5d8a-40c6-842e-c823eea79fd6,Induction Stove,,2026-04-10,2026-04-10,allocation_date,125,0.34
0cdf0993-f1a5-4a42-8389-2122b38109ad,Mattress,2025-08-05,2025-08-05,2025-08-05,purchase_date,373,1.02
cf8fb9b7-a4cf-422f-96a9-e1ea4ccb82c6,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
785118f1-d4af-4914-9072-d4e65f343461,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
bb3a7a45-bed6-408d-a8f5-6bd712253fb4,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
de44806e-b663-459e-8b7f-f18051f4dc70,Microwave Oven,,2026-04-10,2026-04-10,allocation_date,125,0.34
59648563-d684-42a9-bbe6-43acd3c86928,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
43890728-ffee-43a6-baea-363f8900a7f7,RO Water Purifier,,2026-04-10,2026-04-10,allocation_date,125,0.34
7bc2555b-7df8-41a2-ae10-2db292fbb6bf,Shoe Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
b8f6f1aa-28c0-4435-a1e7-a99007c54bf1,Sofa,,2026-04-10,2026-04-10,allocation_date,125,0.34
415346f3-628a-43c2-9b23-9a23f5b4f065,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
0692c31e-c24c-4ffb-95ce-71030b59bfc3,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
adf78410-c6b2-4141-bb0b-8bd83c5a2a69,Washing Machine,,2026-04-10,2026-04-10,allocation_date,125,0.34
4216ac36-73ce-4c5b-85b2-b4fcc892d8ba,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
bc1ea20e-8f5d-476b-b2b1-619f3d2290cd,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
90a74d97-1020-4138-ae55-d4fe1fcebc07,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
0bdb19b4-73e1-4ed7-b4e5-2e23c26f6fe6,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
8e6f2f8e-fb5c-48b3-a1d5-8c35f1a2d8b2,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
4f649b4a-36ec-449f-8630-642b2837a367,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
d8066794-1fcc-458c-a123-13020a12240a,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
02fbcc4d-22b1-46c8-80be-27d816fa00cb,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
0747674e-3911-4872-953f-3cc60211e87d,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
6e4e8866-172b-435f-b96c-d94f2ca99d7f,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
df71c709-4d0a-4bd1-af98-d4f0da2c7493,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
d40bd168-e75d-469b-b93a-1dc7dcf59911,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
c81c1fc9-cc6b-478e-b7c0-6c6249d1af36,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
b83c5e4d-1874-4590-bc2d-bb5cacebeaf5,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
b012128d-4aef-4e12-ab52-12723e7eba04,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
c61604c6-7d03-4992-a28a-061d0848d5b9,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
f43fa749-cff6-4791-8192-b332dfee4b11,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
10eaaa6b-156c-45b9-ace8-d1829ad106a4,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
598fe453-121d-45d0-8707-eede0e7c5037,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
5acc2529-4e49-4370-96c4-d99b0433a6fc,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
ca60d906-58f4-4059-a743-fd04601023d4,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
481cd9cc-586a-4a23-b5a8-500299b836fe,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
5c74efba-07f6-47ac-8eea-cc319339cb0f,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
5a770dee-8954-4606-8b8d-8e1fce0f4526,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
4f2d398b-5ee1-4f70-9f37-0a1bf7161b9a,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
ed224186-5fdc-4b37-8d53-371dc20b46cb,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
940b8003-960e-419b-a9d6-f1ed75fced7d,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
f30488b0-cc6a-4881-b28c-da8f4daad807,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
8da8550d-a8be-4ed1-b197-f54273c9c4c8,Induction Stove,,2026-04-10,2026-04-10,allocation_date,125,0.34
eb31de6a-d3fa-47a9-8d69-dac8705c98c0,Mattress,2025-08-05,2025-08-05,2025-08-05,purchase_date,373,1.02
5168103a-5a3c-41b2-8083-78c39d40fee3,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
c20cd545-542b-4bb6-b53e-2667efcff0cf,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
f1f0fd91-60b7-488c-9254-442e5438debf,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
5bb1165b-c119-421d-95a8-1da1427bf49a,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
cbad9e4a-6ad9-4884-8f75-697b6e3c08ab,Microwave Oven,,2026-04-10,2026-04-10,allocation_date,125,0.34
28166767-7252-4703-80da-5fdef635ecc9,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
5a8e3cf4-9abe-4240-8ecd-307405ee17c3,RO Water Purifier,2025-04-06,2025-04-06,2025-04-06,purchase_date,494,1.35
d9becf83-e186-416e-85ce-348f3fa5be3c,Shoe Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
42c1044e-e415-47c4-83e8-34eb19be782c,Sofa,,2026-04-10,2026-04-10,allocation_date,125,0.34
ff76b2dd-0585-455e-be5b-c8c1f6e4a623,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
79f35b1d-8acc-4059-944f-cec0d74c5ee2,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
05e34863-02cb-4405-8e49-68c93de2656d,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
7dc2475f-f3cc-4922-980d-d99b3182abbc,TV,,2026-04-10,2026-04-10,allocation_date,125,0.34
63583664-7699-4bd5-892d-2123c5cc534b,Washing Machine,,2026-04-10,2026-04-10,allocation_date,125,0.34
56c5eeeb-c17d-42a4-98a5-fb8dc5e1f705,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
dbecf469-5471-49d2-9ae7-d40117f3e15c,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
6964752d-3abb-4921-9c1b-d1b668a1ce85,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
0feecc7c-d922-4209-8a6a-b37268d302ce,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
999d799d-ddf8-4e3e-9913-bf8a20411d21,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
e12e18c7-073b-4a69-a967-675914aac5a2,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
9d8f5a0f-c468-4ce6-a8ac-3f65375f0949,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
a06d8f29-3663-4983-a60d-40cebfc22341,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
b715bf1a-b8db-45b0-8ad4-15cb2c7f3a17,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
8428f7f1-7b26-46fd-930b-6ccc6a510427,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
cefcc938-dfa0-4213-83d7-2683c6e040a7,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
20212082-f62f-4743-9f1f-b88dbbd36c94,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
19f480ec-af4f-4bc6-824d-da6c00d1845e,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
381e54bc-1ae1-4784-ae2b-54e1587deed5,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
19da01ea-5aca-4216-a5b2-9b404a0ba481,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
b23f3ed6-3bba-4a28-85bc-ebea924f5eb6,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
544b7073-6afc-400a-bb6d-561234a7664d,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
506a76fb-c75b-4021-9a06-e33f09940382,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
fff97ebd-37ea-4dcf-9ea0-1ef8664bfe84,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
b85afe51-1c99-4dc0-af55-3241a9bd6f47,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
482ebc6b-9875-4f32-b96c-ea193c4fe7ad,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
57eb404d-4ae5-4503-846c-7fbf696a0e79,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
e3824c6d-a533-40d6-a750-14c81a20c045,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
23613fa4-ac57-4a26-9de3-658c3f2c4b4d,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
ed832524-02dc-40c7-9df4-0bab4f2ac191,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
c7d66935-49df-474a-af4e-5db892413e2e,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
a8b93a82-6ac7-4b2e-8fbc-ccb2703835d6,Induction Stove,2025-02-21,2025-02-21,2025-02-21,purchase_date,538,1.47
ff1e9e8a-fddb-4d0a-a735-4f9d8166e956,Mattress,2025-08-05,2025-08-05,2025-08-05,purchase_date,373,1.02
907c3cce-3fa5-4c56-bda3-751e8e5c8d4a,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
7af03a39-914c-4c69-ab36-e169f6d52f65,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
d48d190d-e234-47a0-a33c-315e9a54855f,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
34df9a0b-4208-4901-baa8-c1b03076e57a,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
b6584e89-b55e-4e4c-aa98-a34c72f15191,Microwave Oven,,2026-04-10,2026-04-10,allocation_date,125,0.34
3622b8e4-8e8f-4264-a33e-ea56373f527d,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
09e4c408-b20f-4da1-bd5b-918b9ba224d2,RO Water Purifier,2025-07-16,2025-07-16,2025-07-16,purchase_date,393,1.08
f1157985-e1ce-4242-9be6-13cd5d021cc5,Shoe Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
98ec9659-a624-4eed-8558-c14a0cdcdd7b,Sofa,,2026-04-10,2026-04-10,allocation_date,125,0.34
2ae73dbf-d726-4520-94a1-defa8d081a97,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
ba4a69e7-2dc8-4b9b-ac2e-75ed6bb13112,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
cc454bac-0c42-4691-9302-1c9b6b171222,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
